id,quantity,price_each,external_ticket_id,external_product_id
7652,3,29.84,3024,705
7653,2,33.88,3024,705
7654,1,4.35,3024,703
7655,3,77.19,3025,704
7656,3,24.56,3026,704
7657,2,28.81,3026,706
7658,2,74.76,3026,705
7659,5,32.98,3026,704
7660,4,52.56,3027,705
7661,3,7.89,3028,704
7662,4,70.44,3028,705
7663,5,28.1,3028,703
7664,2,37.44,3028,704
7665,5,52.42,3029,703
7666,5,79.5,3029,706
7667,2,10.74,3029,705
7668,1,26.95,3030,706
7669,3,21.36,3030,704
7670,2,68.05,3030,705
7671,4,5.05,3030,703
7672,2,47.46,3031,706
7673,2,36.9,3032,705
7674,5,53.95,3032,703
7675,2,71.75,3032,703
7676,5,68.43,3033,705
7677,5,11.42,3034,703
7678,3,79.53,3035,703
7679,3,76.66,3036,706
7680,5,48.04,3036,704
7681,5,25.67,3037,703
7682,2,76.94,3037,703
7683,2,73.18,3037,705
7684,4,77.1,3037,706
7685,5,42.85,3038,704
7686,4,62.63,3038,703
7687,4,65.82,3038,705
7688,5,7.84,3039,704
7689,4,2.35,3039,704
7690,1,21.09,3039,703
7691,4,57.8,3040,703
7692,4,32.48,3040,706
7693,5,51.27,3040,704
7694,2,74.32,3041,706
7695,3,52.64,3041,706
7696,3,29.43,3041,706
7697,2,68.07,3042,703
7698,4,79.7,3042,705
7699,2,34.23,3043,704
7700,4,21.6,3044,706
7701,1,41.31,3044,703
7702,3,68.71,3044,704
7703,3,51.41,3045,705
7704,2,54.68,3045,706
7705,5,43.37,3045,703
7706,4,49.83,3046,704
7707,3,53.82,3046,706
7708,2,76.25,3046,706
7709,1,64.88,3047,706
7710,3,19.99,3047,705
7711,3,51.51,3048,706
7712,5,66.05,3048,703
7713,2,72.6,3048,704
7714,1,54.88,3049,703
7715,4,12.14,3049,705
7716,3,69.67,3049,703
7717,2,60.41,3049,705
7718,3,9.45,3050,705
7719,2,50.46,3050,703
7720,5,35.63,3051,706
7721,4,76.86,3052,705
7722,4,39.6,3052,704
7723,1,57.57,3052,703
7724,1,53.63,3052,703
7725,4,68.0,3053,704
7726,4,3.39,3053,703
7727,2,16.69,3054,705
7728,2,12.39,3054,704
7729,5,19.63,3054,704
7730,4,37.18,3055,704
7731,4,37.58,3055,705
7732,4,54.61,3055,703
7733,2,79.62,3055,705
7734,2,57.46,3056,710
7735,5,66.91,3057,711
7736,2,65.28,3057,707
7737,3,38.05,3057,718
7738,5,62.2,3057,710
7739,1,70.68,3058,716
7740,2,55.23,3058,709
7741,5,28.55,3058,709
7742,1,13.72,3058,712
7743,5,76.12,3059,713
7744,4,52.3,3059,715
7745,1,42.55,3059,716
7746,5,63.42,3059,710
7747,5,58.05,3060,717
7748,3,78.3,3060,716
7749,2,56.93,3060,708
7750,2,19.91,3061,717
7751,3,76.98,3061,707
7752,1,50.26,3061,714
7753,2,40.56,3061,716
7754,3,24.78,3062,716
7755,5,70.47,3062,717
7756,4,46.48,3062,718
7757,4,45.21,3062,717
7758,1,63.54,3063,708
7759,5,6.5,3064,709
7760,3,8.69,3064,714
7761,3,47.72,3064,708
7762,3,69.63,3064,707
7763,5,2.62,3065,718
7764,2,23.29,3066,717
7765,2,39.73,3066,717
7766,3,70.37,3066,718
7767,5,76.77,3066,713
7768,1,76.09,3067,712
7769,1,37.62,3067,716
7770,3,18.04,3068,710
7771,3,20.1,3068,713
7772,2,21.55,3069,718
7773,2,32.26,3069,712
7774,5,68.63,3069,712
7775,1,18.13,3069,708
7776,5,9.19,3070,707
7777,4,73.17,3070,708
7778,2,69.66,3070,707
7779,4,8.66,3070,717
7780,4,71.22,3071,713
7781,5,61.51,3071,717
7782,3,39.02,3071,718
7783,1,37.84,3071,709
7784,5,53.2,3072,710
7785,1,19.01,3072,712
7786,2,32.17,3072,716
7787,3,57.78,3072,712
7788,4,18.14,3073,718
7789,1,39.01,3073,715
7790,1,60.2,3073,717
7791,4,15.72,3073,718
7792,4,22.91,3074,718
7793,4,60.43,3074,708
7794,2,55.03,3074,708
7795,3,49.53,3074,717
7796,1,62.13,3075,713
7797,2,69.13,3075,714
7798,5,26.83,3076,717
7799,2,79.91,3077,707
7800,4,17.67,3077,709
7801,1,63.82,3077,707
7802,3,54.95,3077,713
7803,3,67.46,3078,715
7804,2,70.14,3079,718
7805,4,60.39,3079,717
7806,2,49.14,3079,712
7807,5,60.45,3080,713
7808,4,37.94,3080,718
7809,1,28.1,3080,711
7810,5,73.75,3081,713
7811,5,61.72,3081,708
7812,5,21.29,3082,718
7813,1,18.55,3082,709
7814,1,14.22,3083,710
7815,4,61.11,3083,715
7816,3,7.91,3083,714
7817,4,8.52,3083,709
7818,1,58.35,3084,712
7819,4,60.73,3084,714
7820,4,53.98,3084,712
7821,3,70.87,3085,718
7822,5,27.21,3085,714
7823,1,69.83,3085,713
7824,5,62.7,3086,718
7825,2,49.45,3086,710
7826,5,49.77,3087,708
7827,3,58.64,3087,710
7828,3,64.62,3087,716
7829,4,25.43,3087,709
7830,3,54.72,3088,712
7831,1,37.48,3088,709
7832,5,21.14,3088,707
7833,1,79.9,3088,712
7834,3,33.44,3089,711
7835,3,60.51,3089,718
7836,3,44.35,3089,717
7837,1,26.96,3089,707
7838,4,48.37,3090,711
7839,3,40.96,3090,708
7840,5,18.55,3090,715
7841,5,76.47,3090,713
7842,4,61.5,3091,710
7843,2,20.25,3091,714
7844,4,23.57,3091,716
7845,2,63.87,3092,718
7846,4,73.75,3092,709
7847,4,24.63,3093,715
7848,4,21.1,3093,712
7849,1,26.92,3094,717
7850,1,21.69,3094,709
7851,4,4.06,3094,714
7852,3,76.06,3095,714
7853,4,20.43,3095,713
7854,4,3.25,3095,715
7855,4,60.61,3096,714
7856,5,36.42,3097,715
7857,5,29.31,3097,714
7858,3,37.31,3098,710
7859,1,64.38,3098,716
7860,5,21.75,3098,711
7861,2,67.85,3099,724
7862,2,28.44,3099,723
7863,4,39.18,3099,723
7864,2,36.21,3099,721
7865,4,30.8,3100,720
7866,5,8.35,3100,727
7867,5,66.94,3100,726
7868,3,31.12,3100,728
7869,5,5.16,3101,719
7870,1,27.25,3101,719
7871,3,44.94,3102,723
7872,1,27.16,3102,728
7873,1,46.59,3102,723
7874,3,74.19,3102,723
7875,5,20.27,3103,719
7876,4,28.23,3103,722
7877,3,74.75,3104,728
7878,5,3.57,3104,725
7879,2,41.29,3104,720
7880,5,33.46,3104,719
7881,4,41.33,3105,727
7882,2,62.7,3105,726
7883,2,38.28,3105,725
7884,4,67.95,3106,725
7885,1,46.4,3106,729
7886,1,55.52,3107,723
7887,2,48.85,3108,721
7888,5,71.79,3108,719
7889,1,3.34,3108,726
7890,5,20.04,3108,721
7891,5,14.35,3109,723
7892,4,20.53,3109,724
7893,5,25.73,3109,720
7894,3,35.18,3109,720
7895,2,23.68,3110,729
7896,3,45.18,3110,728
7897,5,37.91,3110,719
7898,5,54.36,3110,723
7899,5,64.9,3111,724
7900,2,59.85,3111,724
7901,5,75.75,3112,719
7902,4,59.78,3112,719
7903,4,16.17,3113,721
7904,5,10.33,3113,725
7905,5,20.9,3113,726
7906,1,66.58,3113,721
7907,1,24.53,3114,728
7908,2,26.19,3114,722
7909,2,46.18,3115,727
7910,3,43.39,3115,719
7911,4,45.62,3115,729
7912,5,17.93,3115,725
7913,2,43.79,3116,725
7914,3,54.0,3116,719
7915,5,29.75,3117,722
7916,3,24.67,3117,719
7917,3,75.59,3117,729
7918,3,78.22,3118,723
7919,1,15.95,3118,727
7920,3,43.23,3119,721
7921,2,28.72,3119,727
7922,3,60.97,3119,726
7923,1,63.85,3120,720
7924,4,31.56,3121,727
7925,4,77.6,3122,720
7926,2,52.54,3122,719
7927,3,36.36,3122,729
7928,3,45.06,3123,719
7929,5,47.8,3123,721
7930,4,3.8,3123,728
7931,5,20.88,3124,725
7932,3,59.65,3124,729
7933,5,75.74,3124,729
7934,4,24.84,3125,721
7935,2,25.74,3125,724
7936,2,29.26,3126,723
7937,2,22.33,3126,729
7938,5,4.75,3127,719
7939,1,22.27,3127,722
7940,4,51.29,3128,724
7941,1,25.52,3128,729
7942,5,31.37,3128,726
7943,1,46.04,3128,727
7944,5,41.08,3129,720
7945,2,68.92,3130,727
7946,3,6.26,3131,725
7947,2,30.84,3132,722
7948,1,14.07,3132,724
7949,2,34.89,3132,721
7950,4,33.39,3132,727
7951,4,23.85,3133,730
7952,5,6.67,3133,739
7953,5,50.12,3133,737
7954,3,62.37,3134,731
7955,3,67.07,3135,734
7956,3,61.75,3136,735
7957,2,35.55,3136,734
7958,3,55.21,3136,738
7959,3,22.04,3137,740
7960,5,64.26,3137,731
7961,2,74.7,3137,737
7962,1,49.03,3138,738
7963,2,36.65,3138,739
7964,4,54.27,3139,730
7965,4,23.94,3139,740
7966,1,64.15,3140,736
7967,1,16.85,3140,733
7968,3,14.08,3140,735
7969,2,66.83,3141,733
7970,5,21.95,3141,731
7971,3,28.88,3141,730
7972,5,54.03,3141,734
7973,1,30.69,3142,738
7974,5,51.81,3142,738
7975,3,52.48,3142,738
7976,2,32.52,3143,733
7977,2,13.81,3144,737
7978,2,37.01,3145,736
7979,4,24.73,3145,739
7980,3,73.1,3145,738
7981,1,47.29,3145,734
7982,5,24.58,3146,739
7983,5,17.12,3146,731
7984,2,79.08,3147,736
7985,4,41.36,3147,739
7986,1,72.97,3147,735
7987,2,33.54,3147,736
7988,2,7.9,3148,731
7989,3,20.98,3149,730
7990,1,41.94,3150,731
7991,4,33.42,3150,738
7992,1,14.29,3150,736
7993,5,43.22,3151,739
7994,3,76.49,3151,731
7995,5,39.75,3152,731
7996,3,39.81,3152,734
7997,4,2.96,3153,736
7998,2,20.38,3153,736
7999,3,6.65,3153,736
8000,1,76.14,3153,736
8001,5,51.85,3154,732
8002,2,74.78,3154,735
8003,1,51.79,3154,738
8004,2,69.77,3154,736
8005,2,7.07,3155,738
8006,3,4.59,3155,735
8007,4,67.86,3155,739
8008,4,74.01,3155,730
8009,3,16.35,3156,736
8010,5,32.86,3156,735
8011,1,78.49,3156,733
8012,4,45.08,3156,736
8013,2,38.74,3157,733
8014,1,42.99,3157,737
8015,1,74.04,3157,733
8016,5,3.4,3157,739
8017,3,67.95,3158,740
8018,3,40.41,3159,738
8019,3,71.64,3159,737
8020,2,43.57,3160,735
8021,2,13.91,3160,733
8022,2,12.54,3160,737
8023,2,77.2,3160,735
8024,5,55.35,3161,734
8025,4,62.13,3161,735
8026,3,30.16,3162,734
8027,4,44.59,3162,730
8028,4,65.49,3162,739
8029,2,59.44,3162,734
8030,4,67.7,3163,735
8031,3,52.57,3163,734
8032,1,3.06,3164,737
8033,4,77.61,3164,739
8034,5,6.23,3164,733
8035,3,79.33,3165,752
8036,5,2.18,3165,744
8037,4,47.29,3166,745
8038,1,11.01,3166,742
8039,3,33.65,3166,742
8040,3,16.48,3167,747
8041,2,78.92,3167,747
8042,3,12.18,3168,747
8043,4,67.35,3168,744
8044,2,11.12,3168,742
8045,3,6.09,3168,749
8046,1,55.91,3169,742
8047,5,63.93,3169,745
8048,3,38.28,3169,752
8049,3,5.6,3169,742
8050,5,71.89,3170,741
8051,2,51.74,3171,743
8052,4,79.82,3171,746
8053,5,30.79,3171,748
8054,4,20.61,3171,743
8055,2,56.95,3172,749
8056,4,34.31,3173,752
8057,3,70.92,3174,748
8058,4,24.43,3174,751
8059,3,16.95,3175,743
8060,4,69.37,3175,750
8061,5,68.07,3175,748
8062,3,14.73,3175,742
8063,1,39.23,3176,742
8064,3,69.53,3176,742
8065,1,14.26,3177,752
8066,5,26.32,3177,746
8067,3,77.36,3177,748
8068,3,9.21,3178,741
8069,4,33.38,3178,746
8070,3,72.57,3178,746
8071,1,44.33,3178,748
8072,1,74.78,3179,747
8073,2,52.72,3180,741
8074,1,53.84,3181,749
8075,1,37.5,3181,741
8076,4,22.24,3182,741
8077,1,46.44,3182,751
8078,3,24.68,3182,743
8079,5,65.95,3183,743
8080,3,7.86,3183,747
8081,3,18.05,3183,752
8082,2,25.63,3183,751
8083,3,70.46,3184,751
8084,4,75.53,3184,743
8085,3,72.95,3184,749
8086,2,11.9,3184,741
8087,4,73.8,3185,745
8088,5,13.61,3186,745
8089,4,32.49,3186,743
8090,1,67.95,3186,748
8091,1,75.83,3187,745
8092,5,63.82,3187,741
8093,1,9.5,3188,744
8094,4,78.47,3188,751
8095,1,74.65,3188,751
8096,1,61.04,3189,741
8097,4,44.38,3189,751
8098,4,60.32,3190,741
8099,1,45.48,3190,749
8100,2,78.75,3190,745
8101,3,40.1,3191,748
8102,2,20.57,3191,752
8103,2,30.95,3191,751
8104,1,9.31,3192,747
8105,5,62.2,3192,743
8106,3,67.26,3192,742
8107,4,64.17,3192,746
8108,4,3.45,3193,752
8109,1,42.43,3193,750
8110,5,29.96,3194,750
8111,4,73.89,3195,743
8112,5,7.26,3195,745
8113,4,58.93,3195,747
8114,3,8.0,3196,751
8115,1,9.05,3196,746
8116,5,52.39,3197,750
8117,1,41.82,3197,749
8118,1,32.71,3197,744
8119,1,61.45,3197,743
8120,5,12.88,3198,749
8121,2,62.72,3198,743
8122,2,20.83,3198,742
8123,3,2.18,3199,752
8124,2,42.49,3199,746
8125,1,76.72,3200,745
8126,1,16.78,3200,743
8127,4,52.91,3200,748
8128,2,13.23,3200,746
8129,1,54.75,3201,745
8130,2,2.93,3201,745
8131,3,10.73,3202,751
8132,5,37.52,3202,750
8133,5,24.42,3202,746
8134,1,78.25,3202,751
8135,2,76.28,3203,751
8136,1,69.35,3203,750
8137,3,29.99,3203,752
8138,4,25.04,3204,743
8139,4,18.45,3204,750
8140,4,76.95,3205,742
8141,1,9.95,3206,751
8142,1,20.67,3206,744
8143,1,10.34,3206,748
8144,4,78.0,3207,745
8145,5,66.92,3207,745
8146,1,15.3,3207,743
8147,1,45.5,3208,744
8148,5,60.7,3208,752
8149,2,47.61,3209,742
8150,2,39.44,3209,749
8151,3,45.82,3209,748
8152,2,76.09,3210,742
8153,5,2.51,3211,750
8154,1,74.18,3212,749
8155,3,23.06,3212,750
8156,4,51.76,3213,751
8157,4,71.26,3213,744
8158,1,54.35,3214,750
8159,3,32.86,3214,745
8160,3,26.43,3214,741
8161,4,68.79,3214,741
8162,2,73.54,3215,761
8163,1,54.04,3215,761
8164,5,79.41,3216,753
8165,2,58.87,3216,761
8166,3,42.2,3217,758
8167,2,38.23,3217,758
8168,2,59.99,3218,760
8169,1,31.74,3218,759
8170,2,61.71,3219,756
8171,1,9.79,3219,754
8172,4,56.36,3219,754
8173,5,27.93,3219,756
8174,2,21.94,3220,753
8175,1,62.37,3221,756
8176,4,46.63,3221,763
8177,2,4.14,3221,754
8178,5,47.3,3221,753
8179,4,13.22,3222,754
8180,2,25.29,3223,761
8181,3,74.67,3223,756
8182,2,30.09,3223,758
8183,5,53.52,3224,753
8184,3,57.89,3224,756
8185,1,65.53,3225,755
8186,1,50.47,3225,760
8187,3,2.87,3226,761
8188,1,46.33,3226,759
8189,5,69.06,3226,757
8190,5,62.82,3227,760
8191,3,24.97,3227,755
8192,1,77.64,3227,757
8193,1,74.27,3227,763
8194,4,39.78,3228,757
8195,1,45.99,3228,755
8196,1,11.13,3228,759
8197,1,74.13,3229,753
8198,1,19.48,3229,757
8199,5,6.07,3230,763
8200,4,3.49,3230,754
8201,3,63.11,3230,757
8202,1,3.06,3231,757
8203,3,21.65,3232,760
8204,4,43.22,3232,756
8205,3,59.08,3232,761
8206,3,79.49,3233,761
8207,3,36.59,3234,753
8208,1,77.36,3234,761
8209,1,79.04,3235,754
8210,3,15.8,3236,763
8211,3,6.67,3236,763
8212,1,30.71,3236,758
8213,5,3.75,3236,756
8214,4,22.02,3237,763
8215,4,70.49,3238,754
8216,1,55.88,3238,756
8217,2,56.65,3238,754
8218,5,37.77,3238,760
8219,1,34.24,3239,757
8220,3,23.69,3239,762
8221,4,24.06,3239,763
8222,5,49.34,3239,755
8223,2,41.66,3240,754
8224,1,68.78,3240,756
8225,4,74.82,3241,762
8226,2,62.93,3241,760
8227,3,78.37,3241,754
8228,1,71.35,3242,762
8229,3,31.99,3242,761
8230,3,71.97,3242,756
8231,5,59.83,3243,761
8232,4,45.69,3243,763
8233,4,60.65,3243,760
8234,2,37.32,3244,753
8235,3,21.36,3244,755
8236,3,10.7,3244,754
8237,5,37.46,3244,759
8238,4,35.74,3245,770
8239,1,55.98,3245,765
8240,5,11.4,3245,767
8241,3,14.77,3245,768
8242,1,36.97,3246,773
8243,4,67.95,3246,764
8244,3,46.86,3247,764
8245,3,67.97,3247,770
8246,2,64.13,3247,773
8247,4,39.83,3247,774
8248,1,23.19,3248,769
8249,4,67.98,3248,771
8250,1,12.51,3248,769
8251,1,56.38,3248,769
8252,5,55.97,3249,772
8253,4,22.15,3250,768
8254,5,22.99,3250,769
8255,4,18.42,3251,769
8256,3,77.78,3251,764
8257,3,4.06,3251,773
8258,3,76.26,3251,764
8259,2,43.18,3252,766
8260,4,32.35,3252,769
8261,5,70.7,3252,771
8262,1,75.85,3252,772
8263,4,65.72,3253,764
8264,2,33.96,3253,770
8265,4,35.94,3254,768
8266,3,44.19,3254,774
8267,2,55.97,3255,764
8268,1,76.92,3255,773
8269,4,64.55,3255,770
8270,5,21.97,3256,768
8271,4,10.28,3256,768
8272,5,79.61,3256,773
8273,1,32.39,3256,774
8274,2,28.76,3257,766
8275,3,4.81,3257,770
8276,5,7.77,3257,770
8277,5,39.16,3257,764
8278,1,3.65,3258,765
8279,2,18.83,3258,768
8280,5,3.43,3258,767
8281,4,25.37,3258,766
8282,3,50.63,3259,765
8283,5,2.29,3259,770
8284,1,52.3,3260,766
8285,2,7.32,3261,765
8286,3,35.9,3262,769
8287,2,66.46,3263,773
8288,4,55.04,3264,774
8289,5,21.8,3264,767
8290,5,75.9,3264,768
8291,2,45.49,3264,767
8292,2,43.33,3265,768
8293,4,20.9,3265,771
8294,2,25.91,3265,772
8295,2,70.19,3266,771
8296,5,17.94,3267,765
8297,4,14.35,3267,764
8298,3,29.5,3267,766
8299,4,36.59,3267,773
8300,5,21.19,3268,771
8301,2,32.78,3268,772
8302,4,61.46,3268,771
8303,5,8.18,3269,766
8304,5,77.47,3269,771
8305,2,41.5,3269,771
8306,1,24.98,3270,771
8307,3,16.25,3271,768
8308,1,60.01,3271,771
8309,2,7.8,3271,772
8310,1,12.98,3271,768
8311,4,64.84,3272,773
8312,2,63.36,3273,767
8313,4,6.39,3273,766
8314,4,30.42,3273,772
8315,3,4.34,3274,773
8316,2,30.86,3274,765
8317,1,4.37,3274,765
8318,2,76.44,3275,765
8319,2,39.22,3275,764
8320,1,78.99,3275,771
8321,3,46.24,3275,765
8322,4,79.92,3276,764
8323,2,37.35,3277,767
8324,5,39.52,3277,774
8325,1,8.51,3277,764
8326,1,53.52,3277,768
8327,2,76.05,3278,774
8328,3,3.21,3278,764
8329,5,35.26,3279,770
8330,1,15.34,3279,774
8331,3,68.7,3279,768
8332,4,8.51,3280,772
8333,1,79.52,3280,764
8334,3,28.44,3280,765
8335,5,75.61,3281,773
8336,4,33.69,3282,767
8337,3,64.14,3282,771
8338,5,67.73,3283,780
8339,4,13.67,3283,782
8340,3,2.64,3283,779
8341,1,32.17,3284,779
8342,5,34.37,3284,776
8343,4,28.33,3284,779
8344,1,63.88,3285,779
8345,5,45.53,3285,776
8346,4,6.33,3285,783
8347,1,75.89,3285,782
8348,5,15.29,3286,782
8349,3,59.26,3287,776
8350,3,72.68,3287,779
8351,2,50.68,3287,779
8352,5,44.03,3288,780
8353,4,54.19,3289,781
8354,2,34.04,3289,779
8355,1,34.06,3290,783
8356,1,25.0,3290,775
8357,4,78.12,3290,783
8358,5,8.07,3291,779
8359,2,35.22,3291,782
8360,2,54.39,3291,778
8361,5,60.36,3291,782
8362,1,69.51,3292,776
8363,3,4.95,3292,782
8364,4,3.08,3292,782
8365,1,72.13,3293,782
8366,3,37.61,3294,776
8367,5,50.76,3294,782
8368,4,64.33,3294,781
8369,2,45.15,3295,778
8370,3,47.72,3295,776
8371,2,37.29,3296,785
8372,3,50.53,3296,788
8373,2,17.31,3296,787
8374,2,55.58,3297,784
8375,4,48.09,3298,788
8376,5,4.28,3298,785
8377,2,28.69,3298,787
8378,2,6.74,3298,785
8379,2,29.9,3299,784
8380,4,58.03,3300,787
8381,5,10.24,3301,784
8382,4,36.17,3301,787
8383,1,35.98,3301,787
8384,5,69.05,3302,785
8385,4,68.76,3302,784
8386,2,62.88,3302,785
8387,1,50.27,3303,785
8388,3,70.1,3303,786
8389,4,49.93,3304,784
8390,1,65.74,3305,788
8391,2,51.61,3305,786
8392,1,60.86,3305,784
8393,1,36.09,3305,786
8394,5,20.05,3306,784
8395,1,23.58,3306,784
8396,1,57.3,3307,788
8397,4,71.23,3307,787
8398,3,46.09,3307,785
8399,4,31.09,3307,784
8400,3,60.31,3308,785
8401,5,47.0,3309,785
8402,4,35.19,3309,786
8403,1,79.83,3309,784
8404,1,27.01,3309,784
8405,4,27.62,3310,787
8406,2,72.43,3310,788
8407,1,44.27,3310,785
8408,5,27.39,3311,784
8409,4,14.78,3311,786
8410,5,30.14,3312,786
8411,3,72.07,3312,784
8412,1,64.48,3313,788
8413,1,18.24,3314,788
8414,1,70.42,3314,786
8415,1,42.0,3314,786
8416,4,22.15,3315,784
8417,5,49.09,3316,785
8418,2,64.57,3316,785
8419,4,33.76,3316,788
8420,2,63.2,3316,787
8421,5,17.84,3317,788
8422,2,54.6,3317,785
8423,2,49.01,3317,787
8424,1,30.62,3317,785
8425,1,17.88,3318,785
8426,5,67.93,3318,788
8427,1,12.68,3318,786
8428,4,47.13,3319,785
8429,4,25.2,3319,787
8430,3,54.88,3319,785
8431,1,53.31,3319,786
8432,5,61.33,3320,786
8433,1,60.82,3320,788
8434,3,79.39,3320,786
8435,4,56.7,3320,784
8436,2,20.71,3321,784
8437,2,17.48,3321,786
8438,2,65.22,3321,785
8439,2,65.41,3321,788
8440,1,61.94,3322,786
8441,1,49.63,3322,785
8442,4,3.26,3322,784
8443,1,62.7,3322,785
8444,5,25.65,3323,784
8445,4,52.88,3323,787
8446,1,59.58,3323,787
8447,3,39.18,3323,788
8448,3,18.0,3324,787
8449,2,16.81,3325,784
8450,5,37.91,3325,784
8451,4,5.93,3326,787
8452,3,9.74,3326,787
8453,2,10.14,3326,788
8454,5,53.5,3326,787
8455,5,52.62,3327,784
8456,4,44.47,3327,788
8457,5,55.11,3328,788
8458,1,70.27,3328,785
8459,4,47.86,3328,786
8460,2,30.82,3328,788
8461,4,44.58,3329,784
8462,1,53.93,3330,788
8463,4,79.49,3330,787
8464,1,18.92,3330,784
8465,5,44.59,3331,786
8466,5,46.73,3332,786
8467,5,21.24,3332,786
8468,4,72.21,3332,786
8469,5,31.42,3332,787
8470,1,18.89,3333,788
8471,1,34.94,3333,787
8472,3,19.36,3334,784
8473,5,40.9,3334,788
8474,1,67.67,3334,785
8475,4,42.87,3334,786
8476,5,43.15,3335,784
8477,3,79.45,3335,784
8478,3,63.35,3335,786
8479,4,44.16,3335,784
8480,3,65.85,3336,784
8481,3,39.48,3337,788
8482,3,77.31,3337,786
8483,4,19.63,3338,784
8484,3,52.64,3338,788
8485,1,73.88,3339,787
8486,5,23.39,3339,787
8487,3,71.96,3339,784
8488,2,11.11,3340,788
8489,4,41.86,3340,786
8490,4,28.75,3340,785
8491,3,72.43,3340,786
8492,4,37.44,3341,788
8493,2,46.66,3341,784
8494,4,14.64,3341,787
8495,4,50.04,3341,784
8496,1,19.76,3342,785
8497,4,57.95,3342,785
8498,5,33.76,3342,788
8499,5,53.98,3343,788
8500,5,32.44,3343,785
8501,2,45.91,3344,787
8502,1,6.71,3344,786
8503,4,31.09,3344,786
8504,5,6.04,3344,786
8505,5,14.55,3345,785
8506,4,20.08,3345,786
8507,1,52.51,3345,784
8508,4,69.22,3346,787
8509,1,47.67,3346,787
8510,1,24.21,3346,784
8511,5,72.75,3346,784
8512,3,67.09,3347,788
8513,3,26.09,3347,786
8514,2,5.02,3347,784
8515,4,71.04,3347,786
8516,3,69.25,3348,785
8517,1,73.08,3348,786
8518,2,66.06,3348,785
8519,3,53.89,3348,788
8520,1,40.93,3349,785
8521,2,10.5,3349,787
8522,1,60.46,3350,784
8523,1,65.47,3351,784
8524,3,4.61,3352,784
8525,4,23.04,3352,785
8526,4,28.4,3353,787
8527,3,6.75,3353,786
8528,2,24.19,3353,787
8529,1,14.24,3354,786
8530,5,70.42,3354,785
8531,5,43.92,3354,787
8532,3,30.01,3354,788
8533,1,22.31,3355,784
8534,3,70.77,3355,785
8535,4,74.04,3356,793
8536,5,76.84,3357,796
8537,3,25.0,3357,793
8538,3,54.97,3358,797
8539,4,76.0,3358,796
8540,3,70.5,3358,789
8541,3,51.63,3359,795
8542,3,73.25,3359,796
8543,3,10.02,3360,789
8544,4,37.15,3360,799
8545,5,24.74,3361,791
8546,5,41.61,3361,798
8547,5,21.32,3361,795
8548,3,12.23,3361,791
8549,1,77.47,3362,791
8550,3,42.23,3362,790
8551,1,28.71,3362,794
8552,4,45.97,3362,798
8553,3,54.93,3363,794
8554,4,29.32,3363,790
8555,3,6.36,3364,796
8556,1,42.1,3364,789
8557,4,68.56,3364,792
8558,5,52.58,3365,792
8559,3,74.77,3365,797
8560,3,68.84,3365,798
8561,2,42.8,3366,790
8562,1,77.83,3367,797
8563,1,26.91,3367,793
8564,4,6.04,3368,789
8565,3,68.75,3368,796
8566,1,50.49,3368,799
8567,1,51.8,3368,791
8568,3,57.68,3369,792
8569,2,35.34,3369,796
8570,3,59.62,3370,789
8571,4,49.13,3371,797
8572,4,40.58,3371,794
8573,2,32.33,3372,790
8574,5,25.44,3372,793
8575,3,10.4,3372,799
8576,5,44.54,3372,792
8577,5,14.92,3373,791
8578,5,3.39,3373,795
8579,2,39.57,3374,793
8580,4,68.48,3374,797
8581,4,76.7,3374,794
8582,1,78.13,3375,796
8583,5,75.38,3375,792
8584,4,27.7,3376,795
8585,1,50.07,3376,795
8586,1,69.03,3376,795
8587,1,63.3,3377,791
8588,5,54.29,3378,796
8589,1,61.94,3378,794
8590,1,51.65,3378,794
8591,2,9.45,3379,800
8592,1,27.81,3379,792
8593,4,67.11,3379,795
8594,5,18.24,3379,800
8595,4,24.38,3380,795
8596,2,15.96,3380,797
8597,3,14.75,3381,793
8598,4,27.36,3382,798
8599,3,53.02,3383,793
8600,1,48.31,3383,798
8601,4,53.46,3383,794
8602,2,45.12,3384,789
8603,5,75.93,3384,800
8604,2,61.82,3384,796
8605,4,43.18,3385,789
8606,4,6.59,3385,799
8607,1,63.64,3386,792
8608,1,39.2,3387,798
8609,1,23.36,3387,800
8610,4,55.53,3388,789
8611,1,58.15,3388,789
8612,3,20.3,3388,789
8613,1,2.08,3388,791
8614,4,30.87,3389,799
8615,4,30.29,3389,796
8616,2,58.56,3389,798
8617,3,2.21,3390,797
8618,1,49.73,3391,793
8619,4,61.34,3391,791
8620,4,67.35,3392,795
8621,2,67.24,3393,789
8622,3,17.9,3393,793
8623,2,44.37,3393,789
8624,4,57.33,3393,790
8625,5,64.64,3394,795
8626,4,33.05,3395,795
8627,1,27.87,3396,789
8628,3,11.24,3396,796
8629,5,51.9,3396,799
8630,4,36.56,3396,795
8631,4,36.57,3397,798
8632,5,32.2,3397,789
8633,5,37.97,3397,798
8634,1,42.02,3398,796
8635,5,42.33,3398,800
8636,3,62.66,3399,796
8637,3,50.49,3399,797
8638,4,78.95,3400,797
8639,2,75.23,3400,792
8640,1,72.15,3401,793
8641,4,65.52,3401,798
8642,3,3.24,3401,792
8643,2,32.0,3401,791
8644,4,61.65,3402,797
8645,1,23.61,3402,797
8646,2,72.69,3402,791
8647,3,60.68,3402,795
8648,2,37.05,3403,795
8649,2,53.53,3404,794
