id,google_id,enable,display_name,address,latitude,longitude,notification_text,google_maps_review_url,country_id,business_branch_id
643,ChIJ7769D85F,1,GadgetHub - Main Branch,Privada Norte Noriega 409 511,25.718095,-100.35984,You are near GadgetHub. Come earn points!,https://g.page/r/4b119daa,2,643
644,ChIJ36ED6DD0,1,GadgetHub - East,"Viaducto Brasil 501 Edif. 555 , Depto. 574",32.551342,-116.987017,You are near GadgetHub. Come earn points!,https://g.page/r/f41800c0,2,644
645,ChIJD481F673,1,HappyPet - Main Branch,C. de María Fonseca 99 Puerta 2 ,38.30963,-0.436115,You are near HappyPet. Come earn points!,https://g.page/r/d5a9cb0a,1,645
646,ChIJD81E4FA4,1,HappyPet - Mall Branch,Acceso Rafaela Pozo 73 Puerta 6 ,37.385345,-5.94442,You are near HappyPet. Come earn points!,https://g.page/r/4d0134b8,1,646
647,ChIJFC1A8A13,1,The Cork Room - Main Branch,Paseo Ezequiel Cabo 288 Puerta 7 ,41.41316,2.173327,You are near The Cork Room. Come earn points!,https://g.page/r/935433cd,1,647
648,ChIJB94AE5C0,1,PurePress - Main Branch,Pasadizo Julio César Beltrán 46 Puerta 0 ,39.426414,-0.326318,You are near PurePress. Come earn points!,https://g.page/r/86fe26b6,1,648
649,ChIJ5CF9BE2F,1,PurePress - Old Town,Plaza Fanny Rincón 96 Piso 9 ,41.670827,-4.761886,You are near PurePress. Come earn points!,https://g.page/r/195340d9,1,649
650,ChIJC6815B38,1,PurePress - Market,Acceso Apolonia Seguí 421 Apt. 44 ,39.45618,-0.407659,You are near PurePress. Come earn points!,https://g.page/r/3e5b54a8,1,650
651,ChIJ729CCBB5,1,DentaCare - Main Branch,Cuesta Marcela Colom 6,37.449074,-5.994318,You are near DentaCare. Come earn points!,https://g.page/r/687545da,1,651
652,ChIJ92FD10EE,1,DentaCare - Suburbs,Camino Belen Santana 9 Piso 2 ,28.08195,-15.384991,You are near DentaCare. Come earn points!,https://g.page/r/6ad0ee47,1,652
653,ChIJ23649307,1,DentaCare - Midtown,Avenida de Poncio Batlle 97,36.707022,-4.447098,You are near DentaCare. Come earn points!,https://g.page/r/a508b2de,1,653
654,ChIJC2C22135,1,DentaCare - Station,Cuesta de Cándida Pereira 14 Apt. 01 ,41.719217,-4.762951,You are near DentaCare. Come earn points!,https://g.page/r/8fbeda7a,1,654
655,ChIJAE90AF7F,1,Sunset Grill - Main Branch,C. Cristian Mata 45 Apt. 87 ,36.717087,-4.418619,You are near Sunset Grill. Come earn points!,https://g.page/r/797f79e8,1,655
656,ChIJA3532752,1,Trend Street - Main Branch,"Pasaje Sur Arredondo 949 Edif. 329 , Depto. 157",22.086232,-101.039592,You are near Trend Street. Come earn points!,https://g.page/r/b2aacdb5,2,656
657,ChIJ6BEAA263,1,Espresso Lab - Main Branch,"Pasaje Sur Porras 960 Edif. 006 , Depto. 254",21.091278,-101.702857,You are near Espresso Lab. Come earn points!,https://g.page/r/6d1e0625,2,657
658,ChIJC87A9C71,1,PharmaPoint - Main Branch,"Corredor Sur Rosales 536 Edif. 462 , Depto. 871",31.654576,-106.368685,You are near PharmaPoint. Come earn points!,https://g.page/r/299e813e,2,658
659,ChIJ497F045A,1,PharmaPoint - West,"Avenida Norte Urbina 033 Edif. 496 , Depto. 643",25.621724,-100.378702,You are near PharmaPoint. Come earn points!,https://g.page/r/fe48a1d3,2,659
660,ChIJ3C19AA53,1,GrapePoint - Main Branch,Circunvalación Terrazas 557 851,21.86003,-102.321056,You are near GrapePoint. Come earn points!,https://g.page/r/02225d27,2,660
661,ChIJCD098377,1,HomeGrocer - Main Branch,Ronda de Manola Oliveras 3 Apt. 27 ,43.320187,-2.990893,You are near HomeGrocer. Come earn points!,https://g.page/r/67100dbd,1,661
662,ChIJ21B471B3,1,HomeGrocer - City Center,Callejón Julia Peña 4 Piso 8 ,39.435317,-0.37722,You are near HomeGrocer. Come earn points!,https://g.page/r/0bb9fa7c,1,662
663,ChIJ7147EBF5,1,HomeGrocer - Beachfront,Ronda Natanael Antón 6,41.62061,-0.945436,You are near HomeGrocer. Come earn points!,https://g.page/r/32a5ea73,1,663
664,ChIJ170748AF,1,HomeGrocer - Central,Acceso Elodia Guillén 73,40.441615,-3.665135,You are near HomeGrocer. Come earn points!,https://g.page/r/b2147fbc,1,664
665,ChIJ9EEEFB4D,1,WaveRoll - Main Branch,Rambla Pilar Cózar 540,39.44637,-0.342219,You are near WaveRoll. Come earn points!,https://g.page/r/26957160,1,665
666,ChIJ990849FE,1,Book & Bean - Main Branch,Avenida Sur Meza 910 640,21.15601,-101.669552,You are near Book & Bean. Come earn points!,https://g.page/r/f78b8ca8,2,666
667,ChIJ06CBBB2C,1,Book & Bean - Downtown,Diagonal Baja California Sur 301 117,20.570023,-100.367965,You are near Book & Bean. Come earn points!,https://g.page/r/cafbb201,2,667
668,ChIJ600DD810,1,Book & Bean - South,"Calle Guerrero 021 Edif. 639 , Depto. 557",19.052806,-98.263788,You are near Book & Bean. Come earn points!,https://g.page/r/0a9426ee,2,668
669,ChIJC49F308E,1,Book & Bean - West,"Peatonal Galarza 573 Edif. 281 , Depto. 427",20.607268,-103.315038,You are near Book & Bean. Come earn points!,https://g.page/r/aa2ae243,2,669
670,ChIJ2BAA7E82,1,The Sushi Bar - Main Branch,Acceso de Andrea Palacios 60 Puerta 4 ,41.320745,2.238566,You are near The Sushi Bar. Come earn points!,https://g.page/r/e6cb28dd,1,670
671,ChIJ006ED40B,1,The Sushi Bar - Old Town,Paseo de Adelaida Casanovas 64 Puerta 3 ,37.19861,-3.642339,You are near The Sushi Bar. Come earn points!,https://g.page/r/cd3c07ed,1,671
672,ChIJ5C846617,1,PetMarket - Main Branch,Via de Rolando Ortiz 70 Apt. 92 ,38.337408,-0.537191,You are near PetMarket. Come earn points!,https://g.page/r/45b092d6,1,672
673,ChIJ6D453E5D,1,PetMarket - South,Rambla de Marita Arce 76,39.586661,2.622207,You are near PetMarket. Come earn points!,https://g.page/r/955c355e,1,673
674,ChIJ67933A1B,1,PetMarket - Station,Paseo Florentina Reguera 31,38.05155,-1.17172,You are near PetMarket. Come earn points!,https://g.page/r/5e6e1061,1,674
675,ChIJ52E62847,1,PetMarket - Uptown,C. de Buenaventura Gimenez 32 Apt. 41 ,38.296514,-0.533104,You are near PetMarket. Come earn points!,https://g.page/r/5ffde270,1,675
676,ChIJ497664B3,1,PetMarket - East,Vial de Camila Blanco 87 Piso 5 ,36.727069,-4.454646,You are near PetMarket. Come earn points!,https://g.page/r/4cd64d41,1,676
677,ChIJCB67CEBE,1,PetMarket - City Center,Vial Xavier Coll 5,37.21331,-3.550548,You are near PetMarket. Come earn points!,https://g.page/r/abb28ccd,1,677
678,ChIJ5294F285,1,PetMarket - Beachfront,Vial de María Luisa Nevado 97,39.636518,2.705288,You are near PetMarket. Come earn points!,https://g.page/r/a25167fc,1,678
679,ChIJ4E565CF1,1,PetMarket - Business District,Ronda de Jose Luis Gallego 495,38.001181,-1.18356,You are near PetMarket. Come earn points!,https://g.page/r/ac7c8e78,1,679
680,ChIJ367952BA,1,Shelf Life - Main Branch,Plaza Leyre Alcázar 102 Piso 9 ,36.659479,-4.431339,You are near Shelf Life. Come earn points!,https://g.page/r/f7275590,1,680
681,ChIJ4F7D1CE3,1,Shelf Life - West,Plaza de Flavio Batlle 74,37.240342,-3.558276,You are near Shelf Life. Come earn points!,https://g.page/r/7a130ba5,1,681
682,ChIJ95DC540C,1,Shelf Life - City Center,Plaza de Alejandro Ibáñez 764 Piso 1 ,39.483882,-0.348461,You are near Shelf Life. Come earn points!,https://g.page/r/a24e8ed3,1,682
683,ChIJ6F8F7BF4,1,Shelf Life - East,Pasadizo Aura Lastra 4,39.440552,-0.312188,You are near Shelf Life. Come earn points!,https://g.page/r/780eaac9,1,683
684,ChIJ5FF7BAB1,1,Shelf Life - Central,Avenida de Noemí Saez 9 Apt. 84 ,40.457215,-3.675868,You are near Shelf Life. Come earn points!,https://g.page/r/3082ee5a,1,684
685,ChIJ8CB5521E,1,Shelf Life - Uptown,Camino de Rosa Planas 75,38.389035,-0.481696,You are near Shelf Life. Come earn points!,https://g.page/r/d15e93f7,1,685
686,ChIJB25F851D,1,Shelf Life - Market,Callejón de Fermín Gomila 873 Puerta 8 ,39.621836,2.716015,You are near Shelf Life. Come earn points!,https://g.page/r/55a7410f,1,686
687,ChIJ957E0109,1,Shelf Life - Station,Cañada de Leopoldo Laguna 30,39.461284,-0.374701,You are near Shelf Life. Come earn points!,https://g.page/r/76b38cda,1,687
688,ChIJD62D87EB,1,Glow Studio - Main Branch,Avenida de Feliciana Pinto 5 Puerta 2 ,39.609112,2.636119,You are near Glow Studio. Come earn points!,https://g.page/r/e12166ac,1,688
689,ChIJ23569F81,1,Glow Studio - Market,Alameda Petrona Alonso 4,43.221969,-3.004496,You are near Glow Studio. Come earn points!,https://g.page/r/c2d1adce,1,689
690,ChIJ933596E9,1,SushiPoint - Main Branch,Alameda Wálter Olivares 414 Piso 7 ,28.084493,-15.408459,You are near SushiPoint. Come earn points!,https://g.page/r/ee1b94d5,1,690
691,ChIJE00A2A95,1,PetMarket - Main Branch,Callejón de Juan Carlos Quintanilla 98,37.237008,-3.597209,You are near PetMarket. Come earn points!,https://g.page/r/a90fbfda,1,691
692,ChIJEF32B593,1,PetMarket - East,Via Lucila Mate 1,39.599086,2.65351,You are near PetMarket. Come earn points!,https://g.page/r/2b3cb3e7,1,692
693,ChIJ5557A687,1,CityGrocer - Main Branch,"Circunvalación Aguascalientes 605 Edif. 210 , Depto. 042",32.563347,-117.066509,You are near CityGrocer. Come earn points!,https://g.page/r/0a9fbdd7,2,693
694,ChIJ4C5E7315,1,CityGrocer - Harbor,"Privada Norte Ozuna 543 Edif. 574 , Depto. 307",32.521301,-117.084045,You are near CityGrocer. Come earn points!,https://g.page/r/b16067f2,2,694
695,ChIJ4BEAEB6D,1,CityGrocer - University,"Cerrada Venezuela 448 Edif. 681 , Depto. 981",19.436699,-99.162142,You are near CityGrocer. Come earn points!,https://g.page/r/4d80a0c1,2,695
696,ChIJ7BC7D407,1,CityGrocer - Station,Boulevard Indonesia 979 Interior 255,22.09974,-100.931296,You are near CityGrocer. Come earn points!,https://g.page/r/fc315943,2,696
697,ChIJ51DC851F,1,CityGrocer - Airport,"Cerrada Estrada 382 Edif. 067 , Depto. 425",24.757616,-107.341726,You are near CityGrocer. Come earn points!,https://g.page/r/68930943,2,697
698,ChIJ54CD265C,1,CityGrocer - Beachfront,Cerrada Norte Briones 418 Interior 849,19.451938,-99.168139,You are near CityGrocer. Come earn points!,https://g.page/r/f5b8cf18,2,698
699,ChIJBF627029,1,CityGrocer - Mall Branch,Continuación Quintana Roo 946 311,32.622396,-115.521734,You are near CityGrocer. Come earn points!,https://g.page/r/0d62b043,2,699
700,ChIJB2A42891,1,CityGrocer - East,Pasaje Durango 720 751,22.127645,-100.970278,You are near CityGrocer. Come earn points!,https://g.page/r/e4182dae,2,700
701,ChIJ487DA77A,1,WineHouse - Main Branch,Pasaje de Teobaldo Bernal 72,41.623439,-0.8265,You are near WineHouse. Come earn points!,https://g.page/r/29554b3e,1,701
702,ChIJC732CC59,1,WineHouse - East,Cañada de Remigio Marquez 99,37.183899,-3.567909,You are near WineHouse. Come earn points!,https://g.page/r/b6fcded9,1,702
703,ChIJ8B172495,1,AnimalHouse - Main Branch,Privada Chiapas 434 Interior 387,31.745767,-106.452715,You are near AnimalHouse. Come earn points!,https://g.page/r/2bea55cf,2,703
704,ChIJ70F7B72F,1,AnimalHouse - Mall Branch,Diagonal Armenta 489 021,19.449634,-99.201543,You are near AnimalHouse. Come earn points!,https://g.page/r/3d1ad7a1,2,704
705,ChIJ85E19FD5,1,WhiteSmile - Main Branch,Urbanización de Samuel Escribano 11 Puerta 0 ,41.608699,-0.823868,You are near WhiteSmile. Come earn points!,https://g.page/r/4ab34ae8,1,705
706,ChIJ7E0F1A1C,1,WhiteSmile - Station,C. de Jafet Puerta 4,39.435838,-0.443811,You are near WhiteSmile. Come earn points!,https://g.page/r/ded4274d,1,706
707,ChIJ9B62D440,1,WhiteSmile - Midtown,Cuesta de Juan Valverde 59 Puerta 3 ,41.719027,-4.685054,You are near WhiteSmile. Come earn points!,https://g.page/r/5a5196e6,1,707
708,ChIJ4A24EC50,1,WineCorner - Main Branch,Pasaje Adalberto Llopis 64,37.899657,-4.747836,You are near WineCorner. Come earn points!,https://g.page/r/da806f85,1,708
709,ChIJ56F2EE36,1,WineCorner - Beachfront,Pasaje de Nazaret Maldonado 571,38.328477,-0.459465,You are near WineCorner. Come earn points!,https://g.page/r/71d158bc,1,709
710,ChIJ7338A05E,1,Fabric House - Main Branch,Circunvalación Sur Villaseñor 893 365,32.680672,-115.453392,You are near Fabric House. Come earn points!,https://g.page/r/99e7765f,2,710
711,ChIJCFDAD667,1,Fabric House - Market,Circuito Ucrania 481 Interior 028,19.085359,-98.245111,You are near Fabric House. Come earn points!,https://g.page/r/922b609e,2,711
712,ChIJ3FDAD99F,1,WineHouse - Main Branch,Pasaje Sur Vargas 461 080,32.472549,-117.019828,You are near WineHouse. Come earn points!,https://g.page/r/d15c2b50,2,712
713,ChIJBC6E1B2A,1,WineHouse - East,"Calzada Hernandes 841 Edif. 195 , Depto. 240",32.698406,-115.51621,You are near WineHouse. Come earn points!,https://g.page/r/69d2cec8,2,713
714,ChIJ18CCD7F4,1,Shelf Life - Main Branch,Via de Guadalupe Barranco 51,37.421174,-5.993254,You are near Shelf Life. Come earn points!,https://g.page/r/70a1ff8f,1,714
715,ChIJB865B90A,1,Shelf Life - Suburbs,Ronda de Olivia Márquez 56 Puerta 6 ,39.526304,-0.432883,You are near Shelf Life. Come earn points!,https://g.page/r/2e7b5a8a,1,715
716,ChIJFC69D5C7,1,Shelf Life - Midtown,Pasadizo Dulce Lozano 61 Apt. 74 ,39.464315,-0.331816,You are near Shelf Life. Come earn points!,https://g.page/r/d39d876b,1,716
717,ChIJ5777E583,1,Shelf Life - Business District,Rambla de Fortunata Granados 229 Piso 6 ,39.42644,-0.377327,You are near Shelf Life. Come earn points!,https://g.page/r/de0a17b9,1,717
718,ChIJDAEC38CE,1,PowerHouse - Main Branch,Calle Saint Kitts y Nevis 671 Interior 199,21.840257,-102.321514,You are near PowerHouse. Come earn points!,https://g.page/r/f143a31c,2,718
719,ChIJ50D2E5E9,1,PowerHouse - Airport,Continuación Sur Cintrón 774 Interior 817,32.466809,-117.083117,You are near PowerHouse. Come earn points!,https://g.page/r/e0047116,2,719
720,ChIJ4D16D730,1,PowerHouse - Old Town,Circunvalación Liechtenstein 426 Interior 720,31.716231,-106.467701,You are near PowerHouse. Come earn points!,https://g.page/r/2d6b7382,2,720
721,ChIJB1E15F0B,1,PowerHouse - West,"Andador Tamaulipas 601 Edif. 823 , Depto. 317",25.626087,-100.351664,You are near PowerHouse. Come earn points!,https://g.page/r/7a8e4e14,2,721
722,ChIJ12CC72FA,1,PowerHouse - Station,"Boulevard Aguilar 253 Edif. 771 , Depto. 200",24.829317,-107.407649,You are near PowerHouse. Come earn points!,https://g.page/r/f6cffaab,2,722
723,ChIJ5416A85C,1,PowerHouse - Harbor,Continuación Sur Paredes 332 556,21.888749,-102.259253,You are near PowerHouse. Come earn points!,https://g.page/r/69fc8a7c,2,723
724,ChIJ1FF3360D,1,PowerHouse - Business District,"Corredor Cazares 362 Edif. 063 , Depto. 167",29.03365,-111.033038,You are near PowerHouse. Come earn points!,https://g.page/r/9730eb86,2,724
725,ChIJB10D254F,1,Warm Oven - Main Branch,Ronda Nidia Piñol 11 Apt. 09 ,36.6529,-4.374281,You are near Warm Oven. Come earn points!,https://g.page/r/084daf6a,1,725
726,ChIJFF937682,1,Warm Oven - Old Town,Alameda de Graciano Montserrat 19,37.934272,-4.718145,You are near Warm Oven. Come earn points!,https://g.page/r/abff1724,1,726
727,ChIJDE900205,1,The Mat Room - Main Branch,Calle Galván 136 268,25.650768,-100.374297,You are near The Mat Room. Come earn points!,https://g.page/r/0e1d44ff,2,727
728,ChIJ6821D167,1,Iron Club - Main Branch,C. de Mireia Bonilla 30 Piso 2 ,39.531404,-0.362051,You are near Iron Club. Come earn points!,https://g.page/r/8d209139,1,728
729,ChIJAE5462AD,1,The Dough Co - Main Branch,Glorieta Gustavo Vicente 25,37.953291,-4.714934,You are near The Dough Co. Come earn points!,https://g.page/r/19021493,1,729
730,ChIJ245493BF,1,The Dough Co - North,Vial de Sarita Jurado 52 Apt. 93 ,41.390932,2.217556,You are near The Dough Co. Come earn points!,https://g.page/r/d983fc2b,1,730
731,ChIJECFEC2B2,1,The Dough Co - City Center,Pasaje Apolinar Serrano 496,42.875044,-2.713675,You are near The Dough Co. Come earn points!,https://g.page/r/62a9f62b,1,731
732,ChIJ7B18C731,1,The Dough Co - Harbor,Via de Rosa Coll 88 Puerta 9 ,38.019354,-1.075065,You are near The Dough Co. Come earn points!,https://g.page/r/fe776c23,1,732
733,ChIJC00D6D6B,1,The Dough Co - Market,Callejón de Ciro Verdú 19,42.79884,-2.695554,You are near The Dough Co. Come earn points!,https://g.page/r/af11d8f1,1,733
734,ChIJ1414E3C2,1,The Dough Co - Central,Callejón de Sebastian Valderrama 37,39.434133,-0.369906,You are near The Dough Co. Come earn points!,https://g.page/r/5591a038,1,734
735,ChIJBD8FDDEC,1,The Dough Co - Station,Pasadizo de Griselda Izaguirre 367 Apt. 13 ,43.280848,-2.987769,You are near The Dough Co. Come earn points!,https://g.page/r/84b0493d,1,735
736,ChIJAA13C53C,1,The Dough Co - Suburbs,C. Mercedes Nadal 2 Puerta 0 ,42.782234,-2.66575,You are near The Dough Co. Come earn points!,https://g.page/r/e048bcab,1,736
737,ChIJ1A5DFDB3,1,The Bistro - Main Branch,Cuesta de Alma Tolosa 9 Piso 7 ,41.386616,2.220108,You are near The Bistro. Come earn points!,https://g.page/r/9d7fe397,1,737
738,ChIJ815E2874,1,The Bistro - East,Paseo Julio Montserrat 8 Piso 9 ,39.400169,-0.414596,You are near The Bistro. Come earn points!,https://g.page/r/e37120c7,1,738
739,ChIJ3FC6C143,1,The Bistro - Beachfront,Pasadizo Noemí Mariscal 3 Apt. 43 ,37.378799,-6.033367,You are near The Bistro. Come earn points!,https://g.page/r/7ceb25bc,1,739
740,ChIJ04905262,1,Crusty Corner - Main Branch,Glorieta de Augusto Barbero 27 Piso 0 ,41.622158,-4.664963,You are near Crusty Corner. Come earn points!,https://g.page/r/95f5a97d,1,740
741,ChIJ20BFA3DB,1,FreshMart - Main Branch,Boulevard Palacios 138 338,22.132864,-100.931209,You are near FreshMart. Come earn points!,https://g.page/r/6b7b0fcd,2,741
742,ChIJ60AE6C24,1,FreshMart - Uptown,Ampliación Sur Barrientos 896 505,32.719226,-115.469145,You are near FreshMart. Come earn points!,https://g.page/r/73ca8666,2,742
743,ChIJ7A923876,1,La Piazza - Main Branch,Urbanización de Nacho Barrera 13 Piso 5 ,41.346433,2.236905,You are near La Piazza. Come earn points!,https://g.page/r/8488ed01,1,743
744,ChIJB0EF5ED0,1,La Piazza - Uptown,Pasaje de Felipe Agustí 59 Apt. 14 ,43.243023,-2.918802,You are near La Piazza. Come earn points!,https://g.page/r/52bf7bc8,1,744
745,ChIJ350AB57E,1,The Bistro - Main Branch,"Boulevard Ferrer 479 Edif. 605 , Depto. 309",20.639469,-103.289542,You are near The Bistro. Come earn points!,https://g.page/r/4c379963,2,745
746,ChIJ1411341E,1,The Bistro - Old Town,Andador Jaimes 024 Interior 279,20.714382,-103.334369,You are near The Bistro. Come earn points!,https://g.page/r/6d8713bb,2,746
747,ChIJ1BC5503E,1,The Bistro - South,Continuación Querétaro 040 393,25.676008,-100.339122,You are near The Bistro. Come earn points!,https://g.page/r/b0352c2e,2,747
748,ChIJ7F1D5E35,1,The Bistro - City Center,Callejón Alvarez 498 Interior 764,25.711121,-100.364969,You are near The Bistro. Come earn points!,https://g.page/r/391bf2a9,2,748
749,ChIJ0F5304E8,1,Green Table - Main Branch,Via Zacarías Cerezo 930,41.678203,-4.706534,You are near Green Table. Come earn points!,https://g.page/r/d0462e36,1,749
750,ChIJ3F0AEECF,1,Green Table - Mall Branch,Rambla de Serafina Hernández 64,43.241774,-2.990451,You are near Green Table. Come earn points!,https://g.page/r/38b00e1f,1,750
751,ChIJD1A40261,1,Green Table - Central,Ronda de Macario Ramos 34,37.176895,-3.617324,You are near Green Table. Come earn points!,https://g.page/r/b1c65201,1,751
752,ChIJ325BC6B8,1,Green Table - Business District,Avenida de Josué Tejedor 876 Piso 0 ,43.306501,-2.905417,You are near Green Table. Come earn points!,https://g.page/r/75560c7f,1,752
753,ChIJ8EC24100,1,WaveRoll - Main Branch,Ronda de Ariadna Arregui 226,41.42544,2.22364,You are near WaveRoll. Come earn points!,https://g.page/r/dd67d5a8,1,753
754,ChIJ5407F405,1,WaveRoll - Midtown,Cuesta de Leoncio Marcos 41 Apt. 01 ,39.50889,-0.425478,You are near WaveRoll. Come earn points!,https://g.page/r/579a5d3f,1,754
755,ChIJ1EA9B13D,1,MedPlus - Main Branch,Calle Norte Montenegro 602 Interior 624,25.670684,-100.285012,You are near MedPlus. Come earn points!,https://g.page/r/59ccbd50,2,755
756,ChIJE93A4273,1,YogaCorner - Main Branch,Pasadizo Angélica Márquez 3 Apt. 18 ,37.954687,-4.734949,You are near YogaCorner. Come earn points!,https://g.page/r/30695538,1,756
757,ChIJ3F02574C,1,YogaCorner - South,Rambla de Tatiana Ojeda 75,41.395898,2.237342,You are near YogaCorner. Come earn points!,https://g.page/r/43df5600,1,757
758,ChIJF2F579F3,1,YogaCorner - Business District,Glorieta de Leyre Ibañez 8,43.213253,-2.959773,You are near YogaCorner. Come earn points!,https://g.page/r/191b9782,1,758
759,ChIJAE81F03C,1,OralFirst - Main Branch,Ronda de Isabela Gisbert 98 Puerta 6 ,39.425462,-0.392098,You are near OralFirst. Come earn points!,https://g.page/r/4085e7e8,1,759
760,ChIJ2697E2F4,1,OralFirst - Midtown,Pasadizo Chus Querol 2 Puerta 6 ,41.647189,-0.89162,You are near OralFirst. Come earn points!,https://g.page/r/39302554,1,760
761,ChIJE40D2F6B,1,OralFirst - Harbor,Via Feliciana Paz 8 Apt. 57 ,36.734244,-4.400875,You are near OralFirst. Come earn points!,https://g.page/r/76a2927f,1,761
762,ChIJ6A7BB492,1,OralFirst - Market,Rambla de Eugenia Arcos 5,39.5123,-0.354446,You are near OralFirst. Come earn points!,https://g.page/r/6367899d,1,762
763,ChIJ19383B2F,1,The Style Room - Main Branch,Circunvalación Ochoa 721 Interior 344,19.024646,-98.199093,You are near The Style Room. Come earn points!,https://g.page/r/6299b937,2,763
764,ChIJ408BD959,1,Juice Lab - Main Branch,"Peatonal Togo 074 Edif. 872 , Depto. 286",21.165728,-86.846454,You are near Juice Lab. Come earn points!,https://g.page/r/da8e4fa0,2,764
765,ChIJ5728ADCE,1,The Dining Room - Main Branch,Eje vial Pakistán 554 Interior 296,32.625216,-115.526294,You are near The Dining Room. Come earn points!,https://g.page/r/27c45845,2,765
766,ChIJF6438C97,1,The Dining Room - City Center,Circuito Israel 170 Interior 418,21.874058,-102.280097,You are near The Dining Room. Come earn points!,https://g.page/r/4d4ca829,2,766
767,ChIJ09E3D49E,1,The Dining Room - Suburbs,"Boulevard Norte Cordero 663 Edif. 363 , Depto. 274",21.928581,-102.330293,You are near The Dining Room. Come earn points!,https://g.page/r/2e1f72a6,2,767
768,ChIJFC7640E9,1,The Dining Room - South,"Andador Sur Nieto 057 Edif. 815 , Depto. 338",20.621927,-103.418599,You are near The Dining Room. Come earn points!,https://g.page/r/c7170daf,2,768
769,ChIJ68451C24,1,The Dining Room - Midtown,Prolongación Cedillo 267 784,32.595402,-115.459828,You are near The Dining Room. Come earn points!,https://g.page/r/1eca2269,2,769
770,ChIJD267282E,1,The Dining Room - Airport,Ampliación Peña 593 159,25.744927,-100.377659,You are near The Dining Room. Come earn points!,https://g.page/r/fb86a2aa,2,770
771,ChIJ12E3B50B,1,The Dining Room - Uptown,Callejón Zambia 640 Interior 706,21.10252,-101.633094,You are near The Dining Room. Come earn points!,https://g.page/r/98a88662,2,771
772,ChIJ115D13B9,1,Align Yoga - Main Branch,Andador Hidalgo 334 Interior 129,29.146661,-111.005742,You are near Align Yoga. Come earn points!,https://g.page/r/f5e1f81a,2,772
773,ChIJEF412052,1,Align Yoga - Station,"Calzada Kirguistán 778 Edif. 030 , Depto. 048",25.732935,-100.30879,You are near Align Yoga. Come earn points!,https://g.page/r/71ba4784,2,773
774,ChIJ4B47ECB8,1,VisionFirst - Main Branch,Circunvalación Leal 191 Interior 677,24.866814,-107.43005,You are near VisionFirst. Come earn points!,https://g.page/r/3ee6cba5,2,774
775,ChIJ877997E7,1,VisionFirst - Downtown,Avenida Niger 848 338,32.624442,-115.433421,You are near VisionFirst. Come earn points!,https://g.page/r/89560f9f,2,775
776,ChIJ2EB06E78,1,VisionFirst - South,Callejón Hungría 853 Interior 341,20.723687,-103.320445,You are near VisionFirst. Come earn points!,https://g.page/r/a3b8a134,2,776
777,ChIJAE9DCA46,1,VisionFirst - Airport,"Boulevard Sinaloa 451 Edif. 210 , Depto. 561",31.722631,-106.396543,You are near VisionFirst. Come earn points!,https://g.page/r/c1d814fc,2,777
778,ChIJ02A1DB82,1,VisionFirst - Suburbs,Cerrada Villalpando 770 364,31.672036,-106.395804,You are near VisionFirst. Come earn points!,https://g.page/r/d517a041,2,778
779,ChIJ24F42AE5,1,VisionFirst - Market,Andador Norte Escamilla 372 749,22.160425,-100.988244,You are near VisionFirst. Come earn points!,https://g.page/r/2577039f,2,779
780,ChIJ51093584,1,VisionFirst - Midtown,"Cerrada Griego 405 Edif. 872 , Depto. 941",20.639867,-100.454774,You are near VisionFirst. Come earn points!,https://g.page/r/ee941a35,2,780
781,ChIJ0E3C7EF6,1,Brew & Go - Main Branch,Camino Esther Ayuso 199 Piso 5 ,41.597779,-0.924694,You are near Brew & Go. Come earn points!,https://g.page/r/1db82019,1,781
782,ChIJ2FE18BBE,1,FurryFriends - Main Branch,Pasadizo Vicenta Piñol 2 Puerta 9 ,40.425686,-3.65908,You are near FurryFriends. Come earn points!,https://g.page/r/7ab67694,1,782
783,ChIJF1224CAF,1,Sunrise Bakery - Main Branch,Rambla Enrique Espejo 444 Piso 0 ,39.507158,-0.380233,You are near Sunrise Bakery. Come earn points!,https://g.page/r/c8a3f640,1,783
784,ChIJ471EB61F,1,Sunrise Bakery - Mall Branch,Ronda de Lorenza Alegria 363 Puerta 0 ,39.504735,-0.348201,You are near Sunrise Bakery. Come earn points!,https://g.page/r/d0cf6ec1,1,784
785,ChIJE410FB8E,1,SipFresh - Main Branch,Circunvalación López 854 100,32.509826,-117.006842,You are near SipFresh. Come earn points!,https://g.page/r/ca07df65,2,785
786,ChIJA8BA5745,1,SipFresh - Old Town,Pasaje Norte Malave 673 Interior 424,21.006396,-89.595665,You are near SipFresh. Come earn points!,https://g.page/r/9ec764a8,2,786
787,ChIJEEC156F6,1,SipFresh - University,"Callejón Ríos 112 Edif. 256 , Depto. 917",32.459577,-117.0996,You are near SipFresh. Come earn points!,https://g.page/r/5ba746f5,2,787
788,ChIJA98A1D0A,1,SipFresh - South,Prolongación Norte Jasso 860 058,22.083497,-100.949841,You are near SipFresh. Come earn points!,https://g.page/r/b7abd4f0,2,788
789,ChIJ849C18E0,1,SipFresh - West,"Andador Sur Escobedo 803 Edif. 344 , Depto. 070",21.113449,-86.865505,You are near SipFresh. Come earn points!,https://g.page/r/69c61e35,2,789
790,ChIJFEF6BA84,1,SipFresh - East,Privada Tamaulipas 143 416,31.715186,-106.371363,You are near SipFresh. Come earn points!,https://g.page/r/0c5d0408,2,790
