id,created_at,send_at,body,business_id,customer_tier_id,customer_segment_id,reward_id,expires_in_hours,type
3183,2026-05-08 03:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,277,831,,,72,AUTOMATED
3184,2026-05-07 02:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,277,829,,971,168,CUSTOM
3185,2026-05-08 17:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,277,,,972,48,CUSTOM
3186,2026-05-06 20:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,277,,,,72,CUSTOM
3187,2026-05-06 21:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,277,,,,72,CUSTOM
3188,2026-05-07 05:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,277,,,,48,CUSTOM
3189,2026-05-07 06:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,277,,,,168,AUTOMATED
3190,2026-05-08 16:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,277,,,,24,AUTOMATED
3191,2026-05-07 02:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,277,831,,,168,CUSTOM
3192,2026-05-07 12:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,277,831,,972,48,CUSTOM
3193,2026-05-07 11:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,277,,,,48,AUTOMATED
3194,2026-05-08 14:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,277,831,,,48,CUSTOM
3195,2026-05-06 23:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,277,,,970,24,AUTOMATED
3196,2026-05-08 14:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,277,,,972,72,CUSTOM
3197,2026-05-08 05:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,277,830,,968,48,CUSTOM
3198,2026-05-07 01:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,277,831,,,24,AUTOMATED
3199,2026-05-08 18:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,277,830,,968,24,CUSTOM
3200,2026-05-07 13:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,277,,,971,168,CUSTOM
3201,2026-05-07 16:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,277,830,,,168,AUTOMATED
3202,2026-05-07 05:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,277,,,,168,CUSTOM
3203,2026-05-08 05:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,277,830,,,168,AUTOMATED
3204,2026-05-08 14:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,278,,,973,72,AUTOMATED
3205,2026-05-07 03:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,278,,,973,48,CUSTOM
3206,2026-05-07 18:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,278,832,,,24,CUSTOM
3207,2026-05-07 20:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,278,,,,72,AUTOMATED
3208,2026-05-07 07:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,278,,,,168,AUTOMATED
3209,2026-05-06 22:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,278,,,,48,AUTOMATED
3210,2026-05-07 01:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,278,833,,,72,AUTOMATED
3211,2026-05-07 00:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,278,,,,168,CUSTOM
3212,2026-05-07 09:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,279,,,,72,AUTOMATED
3213,2026-05-08 02:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,279,,,,24,CUSTOM
3214,2026-05-07 13:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,279,,,,48,AUTOMATED
3215,2026-05-06 23:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,279,,,,24,AUTOMATED
3216,2026-05-08 07:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,279,,,,168,CUSTOM
3217,2026-05-08 17:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,279,,,,168,AUTOMATED
3218,2026-05-07 03:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,279,,,,48,CUSTOM
3219,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,280,839,,,24,CUSTOM
3220,2026-05-07 09:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,280,840,,,72,AUTOMATED
3221,2026-05-07 19:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,280,,,,72,CUSTOM
3222,2026-05-07 18:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,280,,,,168,CUSTOM
3223,2026-05-07 19:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,281,,,984,48,AUTOMATED
3224,2026-05-07 05:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,281,842,,,168,AUTOMATED
3225,2026-05-07 11:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,281,,,,48,CUSTOM
3226,2026-05-07 08:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,281,,,981,24,CUSTOM
3227,2026-05-07 05:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,281,,,,24,AUTOMATED
3228,2026-05-08 02:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,281,843,,,72,AUTOMATED
3229,2026-05-07 10:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,281,,,,168,AUTOMATED
3230,2026-05-07 20:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,281,841,,,72,AUTOMATED
3231,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,281,,,,24,CUSTOM
3232,2026-05-06 22:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,281,,,,24,CUSTOM
3233,2026-05-08 03:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,281,843,,983,168,CUSTOM
3234,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,281,,,984,168,AUTOMATED
3235,2026-05-07 18:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,282,845,,,48,CUSTOM
3236,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,282,,,,72,CUSTOM
3237,2026-05-07 10:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,282,,,987,72,CUSTOM
3238,2026-05-08 14:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,282,,,,72,CUSTOM
3239,2026-05-08 16:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,282,,,,168,CUSTOM
3240,2026-05-07 02:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,282,,,,168,AUTOMATED
3241,2026-05-07 02:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,282,846,,987,48,AUTOMATED
3242,2026-05-08 17:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,282,,,986,24,AUTOMATED
3243,2026-05-07 12:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,282,845,,,72,AUTOMATED
3244,2026-05-08 08:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,282,846,,,168,AUTOMATED
3245,2026-05-07 05:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,282,846,,986,168,CUSTOM
3246,2026-05-08 04:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,282,,,,168,CUSTOM
3247,2026-05-08 09:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,282,,,986,24,CUSTOM
3248,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,282,845,,987,72,CUSTOM
3249,2026-05-07 14:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,282,845,,,168,AUTOMATED
3250,2026-05-07 03:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,283,,,989,48,AUTOMATED
3251,2026-05-07 11:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,283,,,,48,AUTOMATED
3252,2026-05-07 03:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,283,,,990,48,AUTOMATED
3253,2026-05-08 13:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,283,,,988,168,AUTOMATED
3254,2026-05-07 23:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,283,847,,,48,AUTOMATED
3255,2026-05-07 16:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,283,,,,48,AUTOMATED
3256,2026-05-07 02:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,284,,,,24,CUSTOM
3257,2026-05-07 06:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,284,852,,,24,AUTOMATED
3258,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,284,,,994,168,AUTOMATED
3259,2026-05-07 08:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,284,850,,,72,CUSTOM
3260,2026-05-07 07:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,284,,,,168,CUSTOM
3261,2026-05-08 04:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,284,850,,993,168,AUTOMATED
3262,2026-05-07 13:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,284,,,,48,CUSTOM
3263,2026-05-07 19:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,285,853,,997,48,CUSTOM
3264,2026-05-07 08:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,285,,,,72,CUSTOM
3265,2026-05-07 17:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,285,,,998,72,AUTOMATED
3266,2026-05-08 02:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,285,854,,998,72,CUSTOM
3267,2026-05-07 04:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,285,855,,,72,CUSTOM
3268,2026-05-07 16:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,285,853,,,48,CUSTOM
3269,2026-05-07 14:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,285,,,,24,AUTOMATED
3270,2026-05-07 14:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,285,,,,24,CUSTOM
3271,2026-05-08 18:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,285,,,,48,CUSTOM
3272,2026-05-07 23:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,285,,,,48,CUSTOM
3273,2026-05-07 20:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,285,,,998,72,CUSTOM
3274,2026-05-08 03:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,285,,,,168,AUTOMATED
3275,2026-05-07 16:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,285,854,,,72,CUSTOM
3276,2026-05-06 21:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,286,,,,24,AUTOMATED
3277,2026-05-07 17:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,286,,,,72,CUSTOM
3278,2026-05-07 16:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,286,,,,168,AUTOMATED
3279,2026-05-07 19:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,286,,,,168,CUSTOM
3280,2026-05-07 02:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,286,,,,24,CUSTOM
3281,2026-05-08 03:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,286,858,,,168,AUTOMATED
3282,2026-05-08 13:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,286,,,,48,CUSTOM
3283,2026-05-06 21:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,286,,,,72,AUTOMATED
3284,2026-05-06 19:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,286,,,,168,CUSTOM
3285,2026-05-07 10:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,286,,,1001,24,CUSTOM
3286,2026-05-08 07:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,286,,,,48,CUSTOM
3287,2026-05-08 01:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,286,857,,,72,AUTOMATED
3288,2026-05-08 01:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,286,856,,,168,CUSTOM
3289,2026-05-08 09:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,286,858,,1001,168,AUTOMATED
3290,2026-05-07 08:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,286,858,,1000,48,AUTOMATED
3291,2026-05-08 06:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,287,,,,168,AUTOMATED
3292,2026-05-07 01:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,287,860,,1003,24,CUSTOM
3293,2026-05-07 13:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,287,,,1004,24,CUSTOM
3294,2026-05-08 14:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,287,,,,24,CUSTOM
3295,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,287,,,,168,AUTOMATED
3296,2026-05-06 21:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,287,860,,1004,168,CUSTOM
3297,2026-05-08 12:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,287,,,,168,AUTOMATED
3298,2026-05-07 07:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,287,,,1003,24,AUTOMATED
3299,2026-05-08 02:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,287,861,,1004,24,AUTOMATED
3300,2026-05-06 21:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,287,860,,,48,CUSTOM
3301,2026-05-08 02:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,287,861,,1002,168,AUTOMATED
3302,2026-05-08 17:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,287,,,,168,AUTOMATED
3303,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,287,,,1004,168,CUSTOM
3304,2026-05-08 17:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,287,,,1004,168,CUSTOM
3305,2026-05-07 06:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,288,863,,1006,48,CUSTOM
3306,2026-05-08 13:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,288,,,,24,AUTOMATED
3307,2026-05-08 03:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,288,,,,24,CUSTOM
3308,2026-05-08 01:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,288,,,,48,AUTOMATED
3309,2026-05-08 14:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,288,,,,72,CUSTOM
3310,2026-05-08 02:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,288,,,,168,AUTOMATED
3311,2026-05-08 02:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,289,866,,,24,AUTOMATED
3312,2026-05-08 07:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,289,,,1008,24,AUTOMATED
3313,2026-05-08 01:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,289,865,,,24,CUSTOM
3314,2026-05-08 05:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,289,867,,,72,AUTOMATED
3315,2026-05-06 23:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,289,866,,,168,AUTOMATED
3316,2026-05-07 11:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,289,,,1007,168,AUTOMATED
3317,2026-05-07 00:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,290,869,,,48,AUTOMATED
3318,2026-05-08 07:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,290,,,1011,72,AUTOMATED
3319,2026-05-07 03:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,290,868,,,72,AUTOMATED
3320,2026-05-07 19:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,290,,,,48,CUSTOM
3321,2026-05-07 18:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,290,869,,1012,72,CUSTOM
3322,2026-05-08 16:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,290,870,,,24,CUSTOM
3323,2026-05-07 17:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,290,868,,,72,CUSTOM
3324,2026-05-07 14:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,291,,,,48,CUSTOM
3325,2026-05-07 07:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,291,872,,,72,AUTOMATED
3326,2026-05-08 09:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,291,871,,,48,AUTOMATED
3327,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,291,,,,72,CUSTOM
3328,2026-05-08 06:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,291,,,,72,CUSTOM
3329,2026-05-08 02:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,291,,,,168,AUTOMATED
3330,2026-05-06 22:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,291,872,,1013,48,CUSTOM
3331,2026-05-08 05:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,291,,,,168,AUTOMATED
3332,2026-05-08 13:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,292,876,,1018,168,AUTOMATED
3333,2026-05-07 14:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,292,,,1016,24,CUSTOM
3334,2026-05-07 08:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,292,,,,24,AUTOMATED
3335,2026-05-07 17:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,292,,,1016,48,CUSTOM
3336,2026-05-07 18:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,292,,,,168,CUSTOM
3337,2026-05-07 12:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,292,,,,24,CUSTOM
3338,2026-05-06 20:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,293,879,,1022,24,CUSTOM
3339,2026-05-08 14:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,293,,,,24,CUSTOM
3340,2026-05-07 03:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,293,,,1020,48,AUTOMATED
3341,2026-05-07 00:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,293,,,1022,72,AUTOMATED
3342,2026-05-06 22:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,293,,,,24,CUSTOM
3343,2026-05-07 18:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,293,,,1020,24,CUSTOM
3344,2026-05-06 19:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,294,,,1025,72,AUTOMATED
3345,2026-05-06 22:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,294,,,,72,CUSTOM
3346,2026-05-07 08:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,294,882,,,24,CUSTOM
3347,2026-05-07 09:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,295,,,,48,CUSTOM
3348,2026-05-07 03:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,295,,,,24,AUTOMATED
3349,2026-05-07 19:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,295,885,,1026,168,CUSTOM
3350,2026-05-08 16:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,295,883,,,72,AUTOMATED
3351,2026-05-07 18:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,295,885,,1027,72,CUSTOM
3352,2026-05-08 15:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,295,,,1028,72,AUTOMATED
3353,2026-05-08 08:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,295,884,,,168,CUSTOM
3354,2026-05-07 13:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,296,,,1029,72,AUTOMATED
3355,2026-05-08 02:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,296,,,1032,24,AUTOMATED
3356,2026-05-08 05:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,296,,,,72,AUTOMATED
3357,2026-05-07 17:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,296,886,,,24,AUTOMATED
3358,2026-05-06 19:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,296,,,1033,72,CUSTOM
3359,2026-05-07 14:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,296,,,,168,CUSTOM
3360,2026-05-07 10:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,296,887,,,24,CUSTOM
3361,2026-05-08 02:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,296,,,,24,CUSTOM
3362,2026-05-08 14:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,296,886,,1030,48,CUSTOM
3363,2026-05-06 21:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,296,,,,72,CUSTOM
3364,2026-05-07 07:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,296,,,,24,CUSTOM
3365,2026-05-08 03:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,296,,,1030,48,CUSTOM
3366,2026-05-07 00:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,296,888,,,24,CUSTOM
3367,2026-05-07 18:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,296,,,1030,72,AUTOMATED
3368,2026-05-08 17:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,296,887,,1031,168,CUSTOM
3369,2026-05-06 22:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,296,,,,24,CUSTOM
3370,2026-05-07 02:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,296,886,,,72,CUSTOM
3371,2026-05-07 01:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,296,,,,48,CUSTOM
3372,2026-05-07 12:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,296,886,,,48,CUSTOM
3373,2026-05-08 14:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,296,886,,1033,24,AUTOMATED
3374,2026-05-06 21:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,296,,,,72,CUSTOM
3375,2026-05-06 23:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,297,,,,24,CUSTOM
3376,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,297,,,,24,AUTOMATED
3377,2026-05-06 21:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,297,,,1038,24,AUTOMATED
3378,2026-05-07 19:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,297,889,,,72,CUSTOM
3379,2026-05-07 04:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,297,890,,1037,48,AUTOMATED
3380,2026-05-07 00:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,297,,,,168,AUTOMATED
3381,2026-05-08 13:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,297,,,,48,CUSTOM
3382,2026-05-08 14:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,297,,,1035,48,AUTOMATED
3383,2026-05-08 02:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,297,890,,,72,AUTOMATED
3384,2026-05-06 21:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,297,,,,24,AUTOMATED
3385,2026-05-08 15:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,297,890,,1038,48,AUTOMATED
3386,2026-05-08 04:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,297,890,,1035,24,AUTOMATED
3387,2026-05-07 01:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,297,,,,48,AUTOMATED
3388,2026-05-07 14:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,297,,,1034,168,AUTOMATED
3389,2026-05-08 14:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,298,,,1039,168,CUSTOM
3390,2026-05-08 08:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,298,,,,48,AUTOMATED
3391,2026-05-08 08:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,298,892,,,168,AUTOMATED
3392,2026-05-07 01:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,298,,,1040,72,AUTOMATED
