customer_id,business_id,business_industry,business_tier,business_loyalty_type,business_country_id,gender,age,country_id,city_id,language,device,has_push_token,is_pass_updated,is_ghost,days_as_customer,days_inactive,recency_bucket,n_deposits,n_withdrawals,total_deposited,avg_deposit_amount,max_deposit_amount,avg_days_between_purchases,n_rewards_earned,n_rewards_redeemed,reward_redemption_rate,n_push_received,n_push_total,push_receive_rate,n_reviews,avg_review_rating,was_referred,n_raffles_entered,churn,_synthetic_profile
18542,180,Pharmacy,CORE,BALANCE,2,MALE,43,2,20,ES,APPLE,1,1,0,446,131,churned,3,0,73.68,24.56,32.33,77.0,0,0,0,2,2,1.0,0,,1,2,1,soft_churned
18543,180,Pharmacy,CORE,BALANCE,2,MALE,22,2,25,ES,BOTH,1,1,0,517,39,moderate,7,1,274.71,39.24,56.56,66.5,0,0,0,1,1,1.0,0,,0,3,0,regular_active
18544,180,Pharmacy,CORE,BALANCE,2,FEMALE,24,2,26,ES,APPLE,1,0,0,483,271,churned,5,0,120.51,24.1,57.01,38.2,2,2,1.0,0,0,0,0,,0,1,1,hard_churned
18545,180,Pharmacy,CORE,BALANCE,2,MALE,52,2,16,ES,ANDROID,1,1,0,703,50,moderate,23,6,897.13,39.01,59.55,25.9,2,1,0.5,1,1,1.0,1,2.0,1,1,0,regular_active
18546,180,Pharmacy,CORE,BALANCE,2,FEMALE,24,2,29,ES,ANDROID,1,0,0,97,41,moderate,7,0,244.0,34.86,48.05,8.0,1,0,0.0,0,0,0,0,,0,2,0,regular_active
18547,180,Pharmacy,CORE,BALANCE,2,MALE,48,2,25,ES,APPLE,1,1,0,133,51,moderate,5,0,158.99,31.8,44.33,10.2,2,1,0.5,2,2,1.0,0,,1,2,0,regular_active
18548,180,Pharmacy,CORE,BALANCE,2,MALE,54,2,26,ES,BOTH,1,0,0,554,5,recent,25,4,987.4,39.5,59.64,21.4,9,6,0.667,2,2,1.0,0,,0,2,0,loyal_active
18549,180,Pharmacy,CORE,BALANCE,2,FEMALE,24,2,22,ES,BOTH,1,1,0,190,33,moderate,7,0,234.73,33.53,52.95,18.2,2,2,1.0,0,0,0,0,,0,3,0,regular_active
18550,180,Pharmacy,CORE,BALANCE,2,FEMALE,27,2,22,ES,APPLE,1,1,0,110,67,at_risk,8,2,306.93,38.37,59.62,3.9,2,1,0.5,1,1,1.0,0,,0,2,0,at_risk
18551,180,Pharmacy,CORE,BALANCE,2,FEMALE,59,2,26,ES,BOTH,1,0,0,545,238,churned,3,0,97.41,32.47,52.62,76.5,0,0,0,1,2,0.5,0,,0,2,1,hard_churned
18552,180,Pharmacy,CORE,BALANCE,2,OTHER,35,2,27,ES,APPLE,1,0,0,321,77,at_risk,15,1,512.44,34.16,59.03,16.1,6,2,0.333,0,0,0,1,3.0,0,1,0,at_risk
18553,180,Pharmacy,CORE,BALANCE,2,FEMALE,59,2,16,ES,APPLE,1,0,0,101,27,recent,15,1,560.68,37.38,59.42,2.3,0,0,0,1,1,1.0,0,,0,0,0,regular_active
18554,180,Pharmacy,CORE,BALANCE,2,MALE,39,2,23,ES,APPLE,1,1,0,576,113,churned,4,1,186.29,46.57,59.07,113.0,0,0,0,0,0,0,0,,0,2,1,soft_churned
18555,180,Pharmacy,CORE,BALANCE,2,FEMALE,35,2,25,ES,APPLE,1,0,0,355,59,moderate,6,0,233.53,38.92,58.53,35.8,0,0,0,0,1,0.0,0,,0,1,0,regular_active
18556,180,Pharmacy,CORE,BALANCE,2,FEMALE,48,2,20,ES,ANDROID,1,1,0,652,26,recent,24,6,991.18,41.3,59.71,20.2,9,5,0.556,1,2,0.5,0,,0,2,0,loyal_active
18557,180,Pharmacy,CORE,BALANCE,2,FEMALE,23,2,30,ES,APPLE,1,1,0,218,53,moderate,10,2,377.39,37.74,58.1,14.3,3,1,0.333,2,2,1.0,0,,0,2,0,regular_active
18558,180,Pharmacy,CORE,BALANCE,2,FEMALE,55,2,27,ES,ANDROID,1,1,0,649,166,churned,2,0,69.24,34.62,58.28,287.0,0,0,0,0,0,0,0,,0,2,1,hard_churned
18559,180,Pharmacy,CORE,BALANCE,2,FEMALE,32,2,22,ES,ANDROID,1,0,0,265,12,recent,51,13,1801.07,35.32,57.94,4.5,25,15,0.6,2,2,1.0,0,,0,2,0,loyal_active
18560,180,Pharmacy,CORE,BALANCE,2,FEMALE,22,2,23,ES,APPLE,1,1,0,586,26,recent,19,3,810.86,42.68,57.81,27.1,7,5,0.714,0,0,0,0,,0,3,0,regular_active
18561,180,Pharmacy,CORE,BALANCE,2,MALE,52,2,18,ES,APPLE,1,0,0,562,71,at_risk,14,2,476.15,34.01,54.44,29.1,1,0,0.0,0,0,0,0,,0,1,0,at_risk
18562,180,Pharmacy,CORE,BALANCE,2,MALE,34,2,28,ES,APPLE,1,1,0,270,105,churned,6,1,198.04,33.01,59.55,25.0,1,1,1.0,1,1,1.0,1,5.0,1,3,1,soft_churned
18563,180,Pharmacy,CORE,BALANCE,2,FEMALE,42,2,28,ES,ANDROID,1,0,0,470,39,moderate,20,4,639.87,31.99,59.38,20.4,8,7,0.875,1,1,1.0,0,,0,2,0,regular_active
18564,180,Pharmacy,CORE,BALANCE,2,MALE,49,2,19,ES,ANDROID,1,1,0,511,48,moderate,8,0,259.35,32.42,54.57,42.3,2,2,1.0,0,0,0,0,,0,1,0,regular_active
18565,180,Pharmacy,CORE,BALANCE,2,MALE,53,2,17,ES,ANDROID,1,1,0,587,29,recent,33,3,1152.22,34.92,59.07,16.5,3,3,1.0,1,2,0.5,1,5.0,0,2,0,loyal_active
18566,180,Pharmacy,CORE,BALANCE,2,FEMALE,38,2,30,ES,NONE,0,0,0,256,71,at_risk,6,0,161.5,26.92,45.28,24.6,0,0,0,0,1,0.0,0,,0,2,0,at_risk
18567,180,Pharmacy,CORE,BALANCE,2,MALE,30,2,27,ES,BOTH,1,1,0,730,334,churned,2,0,57.42,28.71,31.55,46.0,0,0,0,0,0,0,0,,0,3,1,ghost
18568,180,Pharmacy,CORE,BALANCE,2,FEMALE,47,2,17,ES,APPLE,1,1,0,447,196,churned,5,1,189.44,37.89,59.79,32.0,1,1,1.0,0,0,0,0,,1,2,1,hard_churned
18569,180,Pharmacy,CORE,BALANCE,2,MALE,28,2,16,ES,BOTH,1,1,0,225,5,recent,61,15,2422.39,39.71,59.96,3.2,15,10,0.667,0,0,0,0,,0,1,0,loyal_active
18570,180,Pharmacy,CORE,BALANCE,2,FEMALE,52,2,16,ES,APPLE,1,1,0,96,56,moderate,11,1,461.96,42.0,55.03,3.2,0,0,0,1,1,1.0,0,,1,1,0,regular_active
18571,180,Pharmacy,CORE,BALANCE,2,MALE,24,2,23,ES,ANDROID,1,0,0,274,19,recent,49,6,1576.86,32.18,58.27,4.8,12,5,0.417,0,0,0,1,4.0,0,2,0,loyal_active
18572,180,Pharmacy,CORE,BALANCE,2,MALE,50,2,24,ES,APPLE,1,1,0,281,20,recent,57,10,1869.98,32.81,59.99,4.2,15,13,0.867,2,2,1.0,1,5.0,0,2,0,loyal_active
18573,180,Pharmacy,CORE,BALANCE,2,FEMALE,48,2,24,ES,APPLE,1,1,0,239,4,recent,37,1,1333.16,36.03,58.98,5.3,10,9,0.9,2,2,1.0,0,,1,3,0,loyal_active
18574,180,Pharmacy,CORE,BALANCE,2,FEMALE,30,2,26,ES,APPLE,1,1,0,623,7,recent,46,6,1652.98,35.93,59.7,12.6,17,10,0.588,0,0,0,0,,0,2,0,loyal_active
18575,180,Pharmacy,CORE,BALANCE,2,FEMALE,58,2,20,ES,ANDROID,1,1,0,521,262,churned,5,0,173.55,34.71,51.96,49.2,1,1,1.0,0,1,0.0,0,,0,2,1,hard_churned
18576,180,Pharmacy,CORE,BALANCE,2,FEMALE,44,2,23,ES,ANDROID,1,1,0,458,144,churned,3,0,105.68,35.23,54.68,55.5,0,0,0,1,1,1.0,0,,1,1,1,soft_churned
18577,180,Pharmacy,CORE,BALANCE,2,FEMALE,40,2,23,ES,ANDROID,1,1,0,136,37,moderate,8,1,249.6,31.2,42.92,12.4,3,1,0.333,0,0,0,0,,0,2,0,regular_active
18578,180,Pharmacy,CORE,BALANCE,2,MALE,60,2,25,ES,BOTH,1,1,0,730,342,churned,2,0,75.67,37.84,58.27,24.0,0,0,0,0,2,0.0,0,,0,0,1,ghost
18579,180,Pharmacy,CORE,BALANCE,2,FEMALE,54,2,16,ES,APPLE,1,1,0,730,171,churned,2,0,73.41,36.7,49.66,371.0,0,0,0,0,0,0,0,,0,1,1,ghost
18580,180,Pharmacy,CORE,BALANCE,2,FEMALE,57,2,17,ES,ANDROID,1,0,0,354,25,recent,18,4,628.46,34.91,55.22,14.8,5,2,0.4,1,1,1.0,0,,0,1,0,loyal_active
18581,180,Pharmacy,CORE,BALANCE,2,MALE,23,2,21,ES,ANDROID,1,0,0,477,46,moderate,14,3,440.83,31.49,58.87,29.1,3,1,0.333,0,0,0,0,,0,2,0,regular_active
18582,180,Pharmacy,CORE,BALANCE,2,FEMALE,40,2,30,ES,ANDROID,1,1,0,448,41,moderate,5,1,142.3,28.46,48.66,34.8,0,0,0,0,0,0,0,,0,1,0,regular_active
18583,180,Pharmacy,CORE,BALANCE,2,FEMALE,41,2,27,ES,APPLE,1,0,0,262,24,recent,42,11,1401.09,33.36,58.71,4.9,12,8,0.667,0,0,0,0,,0,2,0,loyal_active
18584,180,Pharmacy,CORE,BALANCE,2,MALE,32,2,24,ES,NONE,0,0,0,730,112,churned,1,0,15.39,15.39,15.39,,0,0,0,1,1,1.0,0,,0,1,1,ghost
18585,180,Pharmacy,CORE,BALANCE,2,MALE,35,2,16,ES,ANDROID,1,0,0,80,53,moderate,12,1,362.72,30.23,58.55,1.5,1,0,0.0,0,0,0,0,,1,1,0,regular_active
18586,180,Pharmacy,CORE,BALANCE,2,FEMALE,58,2,24,ES,APPLE,1,1,0,316,57,moderate,9,0,323.16,35.91,54.69,28.8,3,0,0.0,0,0,0,0,,0,0,0,regular_active
18587,180,Pharmacy,CORE,BALANCE,2,FEMALE,48,2,16,ES,ANDROID,1,0,0,655,21,recent,69,12,2597.02,37.64,59.6,8.4,18,11,0.611,1,1,1.0,0,,0,1,0,loyal_active
18588,180,Pharmacy,CORE,BALANCE,2,MALE,57,2,22,ES,NONE,0,0,0,628,76,at_risk,15,3,647.8,43.19,60.0,35.4,5,1,0.2,1,1,1.0,0,,0,1,0,at_risk
18589,180,Pharmacy,CORE,BALANCE,2,FEMALE,39,2,23,ES,ANDROID,1,0,0,284,59,moderate,17,1,627.52,36.91,58.73,11.5,7,6,0.857,0,0,0,0,,0,2,0,regular_active
18590,180,Pharmacy,CORE,BALANCE,2,FEMALE,53,2,30,ES,ANDROID,1,1,0,285,56,moderate,18,5,524.12,29.12,48.54,10.5,7,4,0.571,0,0,0,1,5.0,0,1,0,regular_active
18591,180,Pharmacy,CORE,BALANCE,2,FEMALE,49,2,20,ES,APPLE,1,1,0,93,75,at_risk,13,2,494.48,38.04,58.09,0.8,3,1,0.333,0,0,0,0,,0,1,0,at_risk
18592,180,Pharmacy,CORE,BALANCE,2,FEMALE,48,2,25,ES,APPLE,1,0,0,374,58,moderate,19,3,547.43,28.81,53.68,16.1,5,4,0.8,1,1,1.0,0,,0,2,0,regular_active
18593,180,Pharmacy,CORE,BALANCE,2,MALE,28,2,23,ES,ANDROID,1,0,1,730,633,churned,1,0,50.4,50.4,50.4,,0,0,0,1,4,0.25,0,,0,1,1,ghost
18594,180,Pharmacy,CORE,BALANCE,2,FEMALE,49,2,18,ES,APPLE,1,1,0,730,241,churned,0,0,0,0,0,,0,0,0,1,1,1.0,0,,0,1,1,ghost
18595,180,Pharmacy,CORE,BALANCE,2,FEMALE,34,2,28,ES,APPLE,1,1,0,378,24,recent,60,12,2074.22,34.57,59.88,4.9,11,7,0.636,0,0,0,0,,0,2,0,loyal_active
18596,180,Pharmacy,CORE,BALANCE,2,OTHER,26,2,16,ES,NONE,0,0,0,357,124,churned,9,1,318.28,35.36,56.62,17.5,3,1,0.333,0,1,0.0,0,,0,1,1,soft_churned
18597,180,Pharmacy,CORE,BALANCE,2,FEMALE,60,2,29,ES,ANDROID,1,1,0,377,127,churned,7,1,268.02,38.29,56.1,38.7,2,0,0.0,0,0,0,1,1.0,1,2,1,soft_churned
18598,180,Pharmacy,CORE,BALANCE,2,MALE,38,2,28,ES,BOTH,1,1,0,622,12,recent,16,1,449.23,28.08,59.89,23.1,2,1,0.5,2,2,1.0,0,,0,2,0,loyal_active
18599,180,Pharmacy,CORE,BALANCE,2,FEMALE,60,2,30,ES,APPLE,1,1,0,227,2,recent,36,10,1287.06,35.75,57.18,5.7,19,12,0.632,1,1,1.0,0,,0,0,0,loyal_active
18600,180,Pharmacy,CORE,BALANCE,2,FEMALE,26,2,30,ES,APPLE,1,0,0,166,23,recent,68,18,2349.68,34.55,58.32,1.5,13,8,0.615,1,2,0.5,0,,0,2,0,loyal_active
18601,180,Pharmacy,CORE,BALANCE,2,FEMALE,56,2,23,ES,APPLE,1,1,0,93,80,at_risk,11,1,368.56,33.51,58.52,0.7,2,1,0.5,1,1,1.0,0,,0,1,0,at_risk
18602,180,Pharmacy,CORE,BALANCE,2,FEMALE,24,2,30,ES,BOTH,1,1,0,174,83,at_risk,8,1,242.54,30.32,44.95,8.0,1,1,1.0,2,2,1.0,0,,0,0,0,at_risk
18603,180,Pharmacy,CORE,BALANCE,2,MALE,51,2,16,ES,NONE,0,0,0,680,386,churned,4,0,162.34,40.59,48.96,50.7,0,0,0,2,2,1.0,1,3.0,1,3,1,hard_churned
18604,180,Pharmacy,CORE,BALANCE,2,FEMALE,39,2,25,ES,ANDROID,1,1,0,521,94,churned,7,1,303.95,43.42,58.31,44.8,1,1,1.0,0,0,0,0,,0,2,1,soft_churned
18605,180,Pharmacy,CORE,BALANCE,2,FEMALE,34,2,19,ES,ANDROID,1,0,0,729,38,moderate,23,2,761.56,33.11,56.36,27.2,4,3,0.75,0,0,0,0,,0,2,0,regular_active
18606,180,Pharmacy,CORE,BALANCE,2,FEMALE,36,2,25,ES,ANDROID,1,1,0,686,5,recent,55,14,2082.46,37.86,59.62,11.2,13,8,0.615,0,0,0,0,,1,2,0,loyal_active
18607,180,Pharmacy,CORE,BALANCE,2,MALE,28,2,18,ES,ANDROID,1,1,0,280,84,at_risk,9,1,348.54,38.73,59.78,23.0,1,0,0.0,4,4,1.0,0,,0,2,0,at_risk
18608,180,Pharmacy,CORE,BALANCE,2,FEMALE,42,2,22,ES,APPLE,1,0,0,610,65,at_risk,8,2,310.6,38.83,58.06,74.0,3,2,0.667,0,0,0,0,,0,0,0,at_risk
18609,180,Pharmacy,CORE,BALANCE,2,FEMALE,25,2,22,ES,NONE,0,0,0,300,19,recent,64,6,2223.55,34.74,58.02,3.9,26,21,0.808,0,0,0,1,5.0,0,2,0,loyal_active
18610,180,Pharmacy,CORE,BALANCE,2,MALE,60,2,21,ES,APPLE,1,0,0,589,95,churned,3,0,136.96,45.65,58.72,132.0,0,0,0,0,0,0,0,,0,2,1,soft_churned
18611,180,Pharmacy,CORE,BALANCE,2,MALE,29,2,23,ES,APPLE,1,0,0,541,29,recent,54,3,2026.87,37.53,59.31,8.6,19,17,0.895,1,1,1.0,0,,0,2,0,loyal_active
18612,180,Pharmacy,CORE,BALANCE,2,MALE,24,2,25,ES,BOTH,1,0,0,492,246,churned,3,0,129.08,43.03,58.02,48.0,0,0,0,1,2,0.5,0,,0,1,1,hard_churned
18613,180,Pharmacy,CORE,BALANCE,2,FEMALE,55,2,26,ES,APPLE,1,1,0,182,41,moderate,25,2,775.0,31.0,57.83,5.2,12,6,0.5,3,3,1.0,0,,1,2,0,regular_active
18614,180,Pharmacy,CORE,BALANCE,2,OTHER,61,2,17,ES,BOTH,1,0,0,398,23,recent,69,5,2330.15,33.77,59.64,5.0,8,5,0.625,3,3,1.0,1,5.0,0,3,0,loyal_active
18615,180,Pharmacy,CORE,BALANCE,2,MALE,27,2,30,ES,ANDROID,1,1,0,101,33,moderate,22,4,838.9,38.13,59.95,2.6,5,3,0.6,0,2,0.0,0,,0,2,0,regular_active
18616,180,Pharmacy,CORE,BALANCE,2,OTHER,60,2,20,ES,APPLE,1,0,0,427,18,recent,20,3,724.82,36.24,57.62,18.0,0,0,0,0,0,0,0,,0,2,0,loyal_active
18617,180,Pharmacy,CORE,BALANCE,2,OTHER,43,2,26,ES,ANDROID,1,1,0,578,360,churned,2,0,79.14,39.57,56.4,149.0,0,0,0,0,1,0.0,1,1.0,0,2,1,hard_churned
18618,180,Pharmacy,CORE,BALANCE,2,MALE,36,2,29,ES,ANDROID,1,0,0,730,665,churned,1,0,41.09,41.09,41.09,,0,0,0,2,3,0.667,1,4.0,0,2,1,ghost
18619,180,Pharmacy,CORE,BALANCE,2,FEMALE,49,2,27,ES,APPLE,1,1,0,465,24,recent,21,5,660.67,31.46,59.84,19.8,0,0,0,0,0,0,1,4.0,1,2,0,regular_active
18620,180,Pharmacy,CORE,BALANCE,2,FEMALE,57,2,21,ES,ANDROID,1,0,0,127,26,recent,68,6,2406.13,35.38,57.85,1.0,10,5,0.5,2,2,1.0,0,,0,1,0,loyal_active
18621,180,Pharmacy,CORE,BALANCE,2,FEMALE,24,2,16,ES,APPLE,1,1,0,730,145,churned,2,0,94.97,47.48,53.77,83.0,0,0,0,0,1,0.0,1,2.0,0,1,1,ghost
18622,180,Pharmacy,CORE,BALANCE,2,FEMALE,40,2,27,ES,APPLE,1,0,1,730,151,churned,0,0,0,0,0,,0,0,0,0,0,0,0,,0,2,1,ghost
18623,180,Pharmacy,CORE,BALANCE,2,MALE,52,2,18,ES,ANDROID,1,1,0,198,69,at_risk,11,1,397.48,36.13,54.11,10.4,0,0,0,2,2,1.0,0,,1,2,0,at_risk
18624,180,Pharmacy,CORE,BALANCE,2,FEMALE,42,2,24,ES,ANDROID,1,0,0,413,138,churned,10,2,277.62,27.76,47.68,24.9,0,0,0,0,1,0.0,0,,0,2,1,soft_churned
18625,180,Pharmacy,CORE,BALANCE,2,MALE,60,2,26,ES,ANDROID,1,1,0,609,73,at_risk,15,4,508.08,33.87,57.48,30.4,1,0,0.0,2,2,1.0,0,,0,1,0,at_risk
18626,180,Pharmacy,CORE,BALANCE,2,FEMALE,44,2,29,ES,APPLE,1,1,0,643,6,recent,30,2,1009.86,33.66,59.91,18.6,10,6,0.6,0,0,0,0,,0,1,0,loyal_active
18627,180,Pharmacy,CORE,BALANCE,2,MALE,60,2,30,ES,ANDROID,1,0,0,571,183,churned,6,1,222.83,37.14,51.54,34.0,1,0,0.0,0,1,0.0,0,,1,0,1,hard_churned
18628,180,Pharmacy,CORE,BALANCE,2,MALE,60,2,25,ES,BOTH,1,1,0,435,23,recent,53,14,1778.08,33.55,59.88,7.2,25,17,0.68,1,1,1.0,0,,0,2,0,loyal_active
18629,181,Bookstore,GROW,BALANCE,2,MALE,24,2,25,ES,ANDROID,1,0,0,566,30,recent,18,4,493.79,27.43,48.61,28.4,6,4,0.667,4,5,0.8,0,,0,0,0,regular_active
18630,181,Bookstore,GROW,BALANCE,2,MALE,23,2,18,ES,ANDROID,1,0,0,506,250,churned,2,0,43.66,21.83,25.83,189.0,0,0,0,3,3,1.0,0,,0,0,1,hard_churned
18631,181,Bookstore,GROW,BALANCE,2,FEMALE,42,2,20,ES,ANDROID,1,1,0,576,32,moderate,7,1,161.82,23.12,44.92,76.8,3,2,0.667,4,5,0.8,0,,0,0,0,regular_active
18632,181,Bookstore,GROW,BALANCE,2,MALE,36,2,28,ES,ANDROID,1,0,0,527,2,recent,63,9,1640.12,26.03,49.13,7.4,10,8,0.8,2,3,0.667,0,,0,0,0,loyal_active
18633,181,Bookstore,GROW,BALANCE,2,OTHER,26,2,23,ES,BOTH,1,1,0,462,56,moderate,20,1,579.97,29.0,45.01,19.5,9,6,0.667,5,5,1.0,0,,0,0,0,regular_active
18634,181,Bookstore,GROW,BALANCE,2,FEMALE,35,2,23,ES,APPLE,1,0,0,116,5,recent,68,8,1867.51,27.46,49.93,1.2,27,19,0.704,2,3,0.667,0,,0,0,0,loyal_active
18635,181,Bookstore,GROW,BALANCE,2,MALE,60,2,24,ES,ANDROID,1,1,0,668,229,churned,5,0,141.42,28.28,43.06,78.8,0,0,0,2,4,0.5,0,,0,0,1,hard_churned
18636,181,Bookstore,GROW,BALANCE,2,MALE,58,2,27,ES,ANDROID,1,0,1,730,531,churned,0,0,0,0,0,,0,0,0,3,4,0.75,1,3.0,0,0,1,ghost
18637,181,Bookstore,GROW,BALANCE,2,MALE,30,2,28,ES,ANDROID,1,1,0,266,64,at_risk,6,1,206.14,34.36,48.49,35.2,0,0,0,2,2,1.0,0,,0,0,0,at_risk
18638,181,Bookstore,GROW,BALANCE,2,OTHER,56,2,20,ES,APPLE,1,1,0,561,36,moderate,23,1,627.27,27.27,44.11,22.4,0,0,0,4,5,0.8,1,5.0,0,0,0,regular_active
18639,181,Bookstore,GROW,BALANCE,2,FEMALE,49,2,26,ES,NONE,0,0,0,258,62,at_risk,7,1,171.21,24.46,44.34,27.3,2,1,0.5,4,4,1.0,0,,0,0,0,at_risk
18640,181,Bookstore,GROW,BALANCE,2,FEMALE,44,2,17,ES,APPLE,1,1,0,41,27,recent,21,2,560.14,26.67,47.51,0.3,5,4,0.8,3,4,0.75,0,,0,0,0,loyal_active
18641,181,Bookstore,GROW,BALANCE,2,FEMALE,39,2,24,ES,APPLE,1,1,1,730,714,churned,1,0,34.08,34.08,34.08,,0,0,0,2,5,0.4,0,,0,0,1,ghost
18642,181,Bookstore,GROW,BALANCE,2,FEMALE,48,2,16,ES,APPLE,1,1,0,38,1,recent,46,11,1364.92,29.67,49.44,0.4,19,10,0.526,1,1,1.0,0,,0,0,0,loyal_active
18643,181,Bookstore,GROW,BALANCE,2,FEMALE,43,2,18,ES,APPLE,1,1,0,117,32,moderate,10,1,258.62,25.86,49.86,8.1,4,2,0.5,4,5,0.8,0,,0,0,0,regular_active
18644,181,Bookstore,GROW,BALANCE,2,FEMALE,49,2,30,ES,APPLE,1,0,0,435,54,moderate,16,4,420.77,26.3,46.69,24.9,4,3,0.75,0,0,0,0,,0,0,0,regular_active
18645,181,Bookstore,GROW,BALANCE,2,MALE,52,2,18,ES,APPLE,1,1,0,77,41,moderate,18,4,482.3,26.79,49.88,1.2,3,1,0.333,7,8,0.875,0,,0,0,0,regular_active
18646,181,Bookstore,GROW,BALANCE,2,MALE,27,2,17,ES,APPLE,1,0,0,730,580,churned,1,0,44.13,44.13,44.13,,0,0,0,1,1,1.0,0,,0,0,1,ghost
18647,181,Bookstore,GROW,BALANCE,2,FEMALE,35,2,21,ES,APPLE,1,0,0,661,123,churned,5,1,131.83,26.37,46.37,18.5,0,0,0,3,6,0.5,0,,0,0,1,soft_churned
18648,181,Bookstore,GROW,BALANCE,2,FEMALE,24,2,17,ES,APPLE,1,0,0,675,35,moderate,24,4,719.61,29.98,49.61,26.3,10,5,0.5,4,4,1.0,0,,0,0,0,regular_active
18649,181,Bookstore,GROW,BALANCE,2,FEMALE,51,2,19,ES,APPLE,1,1,0,706,374,churned,1,0,48.66,48.66,48.66,,0,0,0,2,3,0.667,0,,0,0,1,hard_churned
18650,181,Bookstore,GROW,BALANCE,2,MALE,22,2,29,ES,BOTH,1,1,0,81,38,moderate,19,5,562.61,29.61,45.5,1.7,6,6,1.0,3,3,1.0,0,,0,0,0,regular_active
18651,181,Bookstore,GROW,BALANCE,2,FEMALE,45,2,22,ES,APPLE,1,1,0,371,70,at_risk,3,0,66.48,22.16,32.84,79.5,0,0,0,8,8,1.0,0,,0,0,0,at_risk
18652,181,Bookstore,GROW,BALANCE,2,FEMALE,38,2,16,ES,ANDROID,1,1,0,623,380,churned,4,0,122.18,30.54,49.3,43.7,1,0,0.0,3,8,0.375,0,,1,0,1,hard_churned
18653,181,Bookstore,GROW,BALANCE,2,FEMALE,26,2,21,ES,ANDROID,1,1,0,204,18,recent,29,3,885.66,30.54,46.12,6.0,11,8,0.727,3,4,0.75,0,,0,0,0,loyal_active
18654,181,Bookstore,GROW,BALANCE,2,FEMALE,53,2,26,ES,APPLE,1,0,0,730,399,churned,0,0,0,0,0,,0,0,0,2,5,0.4,0,,0,0,1,ghost
18655,181,Bookstore,GROW,BALANCE,2,FEMALE,48,2,30,ES,APPLE,1,1,0,63,20,recent,7,1,183.12,26.16,37.8,6.0,0,0,0,5,5,1.0,1,3.0,0,0,0,regular_active
18656,181,Bookstore,GROW,BALANCE,2,FEMALE,35,2,19,ES,APPLE,1,1,0,176,78,at_risk,5,1,153.53,30.71,47.32,18.2,2,2,1.0,5,6,0.833,0,,0,0,0,at_risk
18657,181,Bookstore,GROW,BALANCE,2,MALE,39,2,21,ES,ANDROID,1,1,0,103,8,recent,21,2,585.33,27.87,48.74,4.2,6,4,0.667,3,3,1.0,1,4.0,0,0,0,loyal_active
18658,181,Bookstore,GROW,BALANCE,2,FEMALE,24,2,17,ES,ANDROID,1,1,0,688,25,recent,20,2,507.55,25.38,44.83,30.2,1,1,1.0,9,9,1.0,0,,0,0,0,regular_active
18659,181,Bookstore,GROW,BALANCE,2,MALE,49,2,19,ES,APPLE,1,1,0,178,38,moderate,6,0,161.54,26.92,45.61,18.0,2,1,0.5,1,1,1.0,0,,0,0,0,regular_active
18660,181,Bookstore,GROW,BALANCE,2,FEMALE,21,2,23,ES,APPLE,1,1,0,178,62,at_risk,5,1,131.3,26.26,32.71,25.0,1,1,1.0,5,5,1.0,0,,0,0,0,at_risk
18661,181,Bookstore,GROW,BALANCE,2,MALE,45,2,18,ES,NONE,0,0,0,656,181,churned,1,0,46.7,46.7,46.7,,0,0,0,2,6,0.333,0,,0,0,1,hard_churned
18662,181,Bookstore,GROW,BALANCE,2,FEMALE,55,2,28,ES,APPLE,1,1,0,418,1,recent,34,8,956.26,28.13,49.88,11.8,2,0,0.0,5,5,1.0,0,,0,0,0,loyal_active
18663,181,Bookstore,GROW,BALANCE,2,MALE,21,2,16,ES,APPLE,1,1,0,193,33,moderate,16,2,469.66,29.35,49.7,8.9,0,0,0,6,6,1.0,0,,0,0,0,regular_active
18664,181,Bookstore,GROW,BALANCE,2,FEMALE,39,2,29,ES,APPLE,1,1,0,722,56,moderate,15,2,368.45,24.56,46.02,44.5,6,3,0.5,6,6,1.0,0,,0,0,0,regular_active
18665,181,Bookstore,GROW,BALANCE,2,FEMALE,54,2,25,ES,APPLE,1,0,0,176,82,at_risk,8,1,199.03,24.88,40.22,10.3,1,0,0.0,3,3,1.0,0,,0,0,0,at_risk
18666,181,Bookstore,GROW,BALANCE,2,MALE,36,2,17,ES,APPLE,1,1,0,314,111,churned,2,0,32.72,16.36,23.52,39.0,0,0,0,3,5,0.6,0,,0,0,1,soft_churned
18667,181,Bookstore,GROW,BALANCE,2,MALE,47,2,27,ES,APPLE,1,1,0,152,29,recent,25,3,777.97,31.12,46.27,3.9,5,5,1.0,3,3,1.0,0,,0,0,0,regular_active
18668,181,Bookstore,GROW,BALANCE,2,MALE,59,2,24,ES,APPLE,1,1,0,674,359,churned,3,0,84.6,28.2,37.03,74.5,0,0,0,3,4,0.75,0,,0,0,1,hard_churned
18669,181,Bookstore,GROW,BALANCE,2,FEMALE,50,2,29,ES,ANDROID,1,1,0,630,36,moderate,12,1,312.36,26.03,43.93,38.1,4,2,0.5,3,3,1.0,0,,0,0,0,regular_active
18670,181,Bookstore,GROW,BALANCE,2,FEMALE,48,2,27,ES,ANDROID,1,1,0,68,19,recent,37,8,1029.76,27.83,48.95,0.8,12,6,0.5,9,13,0.692,0,,0,0,0,loyal_active
18671,181,Bookstore,GROW,BALANCE,2,FEMALE,34,2,24,ES,BOTH,1,1,0,730,613,churned,0,0,0,0,0,,0,0,0,1,3,0.333,0,,0,0,1,ghost
