id,status,customer_id,push_notification_id
77222,RECEIVED,26897,2796
77223,RECEIVED,26883,2796
77224,SENDING,26856,2796
77225,RECEIVED,26898,2796
77226,PENDING,26858,2797
77227,RECEIVED,26921,2797
77228,PENDING,26928,2797
77229,RECEIVED,26859,2797
77230,RECEIVED,26873,2797
77231,PENDING,26924,2797
77232,RECEIVED,26885,2797
77233,SENDING,26913,2797
77234,PENDING,26866,2797
77235,RECEIVED,26874,2797
77236,SENDING,26925,2797
77237,SENDING,26903,2797
77238,RECEIVED,26868,2797
77239,RECEIVED,26905,2797
77240,RECEIVED,26855,2797
77241,RECEIVED,26888,2797
77242,RECEIVED,26911,2797
77243,RECEIVED,26875,2798
77244,RECEIVED,26883,2798
77245,RECEIVED,26856,2798
77246,RECEIVED,26898,2798
77247,RECEIVED,26923,2798
77248,PENDING,26868,2798
77249,RECEIVED,26913,2798
77250,RECEIVED,26904,2798
77251,RECEIVED,26906,2798
77252,SENDING,26911,2798
77253,RECEIVED,26925,2798
77254,RECEIVED,26922,2798
77255,RECEIVED,26921,2798
77256,RECEIVED,26878,2798
77257,RECEIVED,26905,2798
77258,RECEIVED,26882,2798
77259,PENDING,26929,2798
77260,PENDING,26855,2798
77261,PENDING,26900,2798
77262,SENDING,26917,2798
77263,RECEIVED,26899,2798
77264,SENDING,26893,2798
77265,RECEIVED,26898,2799
77266,RECEIVED,26872,2799
77267,RECEIVED,26916,2799
77268,RECEIVED,26896,2799
77269,RECEIVED,26922,2799
77270,RECEIVED,26915,2799
77271,RECEIVED,26875,2799
77272,RECEIVED,26871,2799
77273,RECEIVED,26889,2799
77274,RECEIVED,26920,2799
77275,RECEIVED,26890,2799
77276,RECEIVED,26914,2799
77277,RECEIVED,26928,2799
77278,RECEIVED,26853,2799
77279,RECEIVED,26919,2799
77280,RECEIVED,26926,2800
77281,RECEIVED,26896,2800
77282,RECEIVED,26914,2800
77283,RECEIVED,26930,2800
77284,PENDING,26859,2800
77285,SENDING,26928,2800
77286,RECEIVED,26920,2800
77287,RECEIVED,26877,2800
77288,RECEIVED,26855,2801
77289,RECEIVED,26910,2801
77290,RECEIVED,26893,2801
77291,RECEIVED,26911,2801
77292,RECEIVED,26872,2801
77293,RECEIVED,26912,2801
77294,PENDING,26883,2801
77295,RECEIVED,26875,2801
77296,RECEIVED,26867,2801
77297,RECEIVED,26880,2801
77298,RECEIVED,26909,2802
77299,RECEIVED,26911,2802
77300,RECEIVED,26858,2802
77301,PENDING,26905,2802
77302,RECEIVED,26903,2802
77303,RECEIVED,26916,2802
77304,RECEIVED,26854,2802
77305,RECEIVED,26913,2802
77306,RECEIVED,26897,2802
77307,PENDING,26925,2802
77308,RECEIVED,26864,2802
77309,RECEIVED,26876,2802
77310,PENDING,26880,2802
77311,RECEIVED,26908,2802
77312,SENDING,26863,2802
77313,SENDING,26902,2802
77314,RECEIVED,26923,2802
77315,RECEIVED,26861,2802
77316,RECEIVED,27211,2803
77317,RECEIVED,27173,2803
77318,RECEIVED,27168,2803
77319,PENDING,26975,2803
77320,RECEIVED,27145,2803
77321,RECEIVED,26971,2803
77322,RECEIVED,26943,2803
77323,RECEIVED,27064,2803
77324,RECEIVED,26937,2803
77325,SENDING,27041,2803
77326,RECEIVED,26949,2803
77327,RECEIVED,27101,2803
77328,RECEIVED,27136,2803
77329,RECEIVED,26957,2803
77330,RECEIVED,27169,2803
77331,RECEIVED,27031,2803
77332,RECEIVED,27125,2803
77333,RECEIVED,27135,2803
77334,RECEIVED,27046,2803
77335,PENDING,26972,2803
77336,RECEIVED,27205,2803
77337,RECEIVED,27062,2803
77338,RECEIVED,27178,2803
77339,SENDING,27190,2804
77340,RECEIVED,27126,2804
77341,RECEIVED,26962,2804
77342,RECEIVED,26957,2804
77343,RECEIVED,27023,2804
77344,RECEIVED,27198,2804
77345,RECEIVED,27039,2804
77346,RECEIVED,26989,2804
77347,RECEIVED,27079,2804
77348,RECEIVED,26984,2804
77349,PENDING,27209,2804
77350,RECEIVED,27149,2805
77351,RECEIVED,26986,2805
77352,PENDING,27052,2805
77353,RECEIVED,27021,2805
77354,PENDING,27123,2805
77355,RECEIVED,27078,2805
77356,RECEIVED,27028,2805
77357,RECEIVED,27048,2805
77358,PENDING,27024,2805
77359,SENDING,26978,2805
77360,PENDING,27016,2805
77361,RECEIVED,26980,2805
77362,RECEIVED,26976,2805
77363,RECEIVED,27144,2805
77364,RECEIVED,27179,2805
77365,RECEIVED,27200,2805
77366,PENDING,26939,2805
77367,RECEIVED,27064,2805
77368,RECEIVED,27117,2805
77369,PENDING,27181,2805
77370,PENDING,27112,2805
77371,SENDING,27046,2805
77372,RECEIVED,26947,2805
77373,PENDING,27018,2805
77374,PENDING,26959,2805
77375,RECEIVED,27058,2805
77376,RECEIVED,27059,2805
77377,RECEIVED,27105,2805
77378,RECEIVED,26952,2805
77379,RECEIVED,27027,2805
77380,RECEIVED,27053,2805
77381,RECEIVED,26943,2805
77382,RECEIVED,27154,2805
77383,RECEIVED,27131,2805
77384,RECEIVED,27208,2805
77385,RECEIVED,27103,2805
77386,SENDING,26961,2805
77387,RECEIVED,27095,2805
77388,RECEIVED,26967,2805
77389,RECEIVED,27185,2805
77390,RECEIVED,27066,2805
77391,RECEIVED,27210,2805
77392,PENDING,26982,2805
77393,RECEIVED,27106,2805
77394,PENDING,27153,2805
77395,PENDING,27104,2805
77396,RECEIVED,27049,2805
77397,RECEIVED,27142,2805
77398,RECEIVED,27094,2805
77399,RECEIVED,27061,2805
77400,PENDING,27026,2805
77401,RECEIVED,27023,2805
77402,RECEIVED,26946,2805
77403,PENDING,27030,2805
77404,RECEIVED,27036,2805
77405,PENDING,27161,2805
77406,PENDING,27043,2805
77407,RECEIVED,27176,2805
77408,RECEIVED,26935,2805
77409,RECEIVED,27067,2805
77410,RECEIVED,27086,2805
77411,RECEIVED,27119,2805
77412,RECEIVED,27039,2805
77413,PENDING,27111,2805
77414,RECEIVED,27082,2805
77415,PENDING,27011,2805
77416,RECEIVED,27000,2805
77417,SENDING,27184,2805
77418,SENDING,27169,2805
77419,RECEIVED,27133,2805
77420,RECEIVED,27162,2805
77421,RECEIVED,27017,2805
77422,RECEIVED,27140,2805
77423,RECEIVED,27174,2805
77424,RECEIVED,27072,2805
77425,RECEIVED,27025,2806
77426,RECEIVED,27081,2806
77427,PENDING,27046,2806
77428,RECEIVED,27193,2806
77429,PENDING,26939,2806
77430,RECEIVED,27050,2806
77431,RECEIVED,27183,2806
77432,RECEIVED,27077,2806
77433,RECEIVED,26958,2806
77434,RECEIVED,27197,2806
77435,RECEIVED,26999,2806
77436,PENDING,26948,2806
77437,RECEIVED,26954,2806
77438,RECEIVED,27189,2806
77439,RECEIVED,26931,2806
77440,RECEIVED,27137,2806
77441,RECEIVED,27098,2806
77442,RECEIVED,27002,2806
77443,PENDING,27124,2806
77444,RECEIVED,27043,2806
77445,RECEIVED,27036,2806
77446,RECEIVED,26950,2806
77447,RECEIVED,27106,2806
77448,RECEIVED,27115,2806
77449,PENDING,27150,2806
77450,RECEIVED,27120,2806
77451,RECEIVED,27168,2806
77452,PENDING,27118,2806
77453,SENDING,27129,2806
77454,PENDING,26951,2806
77455,PENDING,27020,2806
77456,RECEIVED,27191,2806
77457,SENDING,27143,2806
77458,RECEIVED,26956,2806
77459,RECEIVED,26970,2806
77460,SENDING,27128,2806
77461,RECEIVED,27026,2806
77462,RECEIVED,27180,2807
77463,SENDING,27097,2807
77464,RECEIVED,26933,2807
77465,PENDING,27062,2807
77466,RECEIVED,26960,2807
77467,RECEIVED,27173,2807
77468,RECEIVED,27162,2807
77469,RECEIVED,27175,2807
77470,SENDING,27154,2807
77471,PENDING,27156,2807
77472,RECEIVED,27007,2807
77473,RECEIVED,27000,2807
77474,RECEIVED,27040,2807
77475,RECEIVED,26998,2807
77476,PENDING,27104,2807
77477,RECEIVED,26954,2807
77478,RECEIVED,27118,2807
77479,RECEIVED,26965,2808
77480,PENDING,27087,2808
77481,SENDING,27148,2808
77482,RECEIVED,27136,2808
77483,RECEIVED,27037,2808
77484,RECEIVED,27089,2808
77485,PENDING,27102,2808
77486,RECEIVED,26933,2808
77487,PENDING,27033,2809
77488,RECEIVED,27056,2809
77489,PENDING,27123,2809
77490,PENDING,27143,2809
77491,RECEIVED,26933,2809
77492,RECEIVED,27097,2809
77493,RECEIVED,27036,2809
77494,RECEIVED,26940,2809
77495,RECEIVED,26936,2809
77496,RECEIVED,27069,2809
77497,PENDING,27090,2809
77498,RECEIVED,27043,2809
77499,RECEIVED,26993,2809
77500,RECEIVED,26946,2809
77501,RECEIVED,27150,2809
77502,PENDING,27037,2809
77503,SENDING,27202,2809
77504,SENDING,27022,2809
77505,RECEIVED,27124,2809
77506,PENDING,27018,2809
77507,RECEIVED,27063,2809
77508,PENDING,27026,2809
77509,SENDING,27169,2809
77510,RECEIVED,27046,2809
77511,RECEIVED,27048,2809
77512,RECEIVED,26972,2809
77513,RECEIVED,27089,2809
77514,PENDING,27110,2809
77515,RECEIVED,27115,2809
77516,RECEIVED,26943,2809
77517,RECEIVED,26989,2809
77518,RECEIVED,27000,2809
77519,RECEIVED,27149,2809
77520,RECEIVED,27093,2809
77521,RECEIVED,27088,2809
77522,SENDING,27016,2809
77523,RECEIVED,27015,2809
77524,RECEIVED,27099,2809
77525,PENDING,26996,2809
77526,RECEIVED,27159,2809
77527,RECEIVED,27106,2809
77528,RECEIVED,27154,2809
77529,PENDING,27051,2809
77530,PENDING,27157,2809
77531,RECEIVED,27092,2809
77532,RECEIVED,26960,2809
77533,RECEIVED,27029,2809
77534,RECEIVED,26997,2809
77535,RECEIVED,27186,2809
77536,RECEIVED,27084,2809
77537,RECEIVED,27164,2809
77538,RECEIVED,27184,2809
77539,PENDING,26966,2809
77540,RECEIVED,27065,2809
77541,RECEIVED,26944,2809
77542,PENDING,26963,2809
77543,RECEIVED,27033,2810
77544,RECEIVED,27000,2810
77545,RECEIVED,27050,2810
77546,PENDING,27119,2810
77547,PENDING,27105,2810
77548,RECEIVED,27199,2810
77549,RECEIVED,27088,2810
77550,RECEIVED,27001,2810
77551,RECEIVED,26948,2810
77552,RECEIVED,27194,2810
77553,RECEIVED,27172,2810
77554,RECEIVED,26970,2810
77555,RECEIVED,26969,2810
77556,RECEIVED,27095,2810
77557,RECEIVED,27038,2810
77558,RECEIVED,27080,2810
77559,RECEIVED,27185,2810
77560,RECEIVED,27048,2810
77561,RECEIVED,27165,2810
77562,RECEIVED,27013,2810
77563,RECEIVED,27016,2810
77564,RECEIVED,27116,2810
77565,RECEIVED,27042,2810
77566,RECEIVED,26952,2810
77567,RECEIVED,27077,2810
77568,PENDING,27021,2810
77569,RECEIVED,27063,2810
77570,RECEIVED,26933,2810
77571,RECEIVED,26956,2810
77572,RECEIVED,26961,2810
77573,RECEIVED,26968,2810
77574,RECEIVED,27072,2810
77575,PENDING,27140,2810
77576,RECEIVED,27188,2810
77577,RECEIVED,27124,2810
77578,RECEIVED,27079,2810
77579,RECEIVED,27129,2810
77580,RECEIVED,27146,2810
77581,RECEIVED,27163,2810
77582,SENDING,26943,2810
77583,RECEIVED,27084,2810
77584,RECEIVED,27071,2810
77585,SENDING,27103,2810
77586,RECEIVED,27049,2810
77587,RECEIVED,27187,2810
77588,RECEIVED,27043,2810
77589,PENDING,26951,2810
77590,RECEIVED,26937,2810
77591,RECEIVED,27197,2810
77592,SENDING,26972,2810
77593,RECEIVED,26942,2810
77594,RECEIVED,27153,2810
77595,PENDING,26959,2810
77596,RECEIVED,26974,2810
77597,RECEIVED,27073,2810
77598,SENDING,27097,2810
77599,RECEIVED,27040,2810
77600,RECEIVED,27166,2810
77601,RECEIVED,26971,2811
77602,RECEIVED,27170,2811
77603,RECEIVED,26990,2811
77604,RECEIVED,27199,2811
77605,RECEIVED,27132,2811
77606,RECEIVED,27091,2812
77607,RECEIVED,27089,2812
77608,RECEIVED,27087,2812
77609,RECEIVED,26937,2812
77610,RECEIVED,27021,2812
77611,PENDING,26989,2812
77612,RECEIVED,27128,2812
77613,RECEIVED,26991,2812
77614,RECEIVED,26938,2812
77615,RECEIVED,27208,2812
77616,RECEIVED,26934,2812
77617,SENDING,26971,2812
77618,SENDING,27041,2812
77619,PENDING,27164,2812
77620,RECEIVED,27020,2812
77621,PENDING,27029,2812
77622,RECEIVED,27010,2812
77623,RECEIVED,27008,2812
77624,RECEIVED,26981,2812
77625,RECEIVED,27088,2812
77626,RECEIVED,27096,2812
77627,PENDING,27111,2812
77628,RECEIVED,27015,2812
77629,RECEIVED,26986,2812
77630,RECEIVED,27062,2812
77631,RECEIVED,27209,2812
77632,RECEIVED,26953,2812
77633,RECEIVED,27106,2812
77634,RECEIVED,27203,2812
77635,RECEIVED,27200,2812
77636,PENDING,27090,2812
77637,SENDING,27000,2812
77638,RECEIVED,26980,2812
77639,RECEIVED,26968,2812
77640,RECEIVED,27034,2812
77641,PENDING,27068,2812
77642,RECEIVED,27159,2812
77643,PENDING,26988,2812
77644,RECEIVED,27193,2812
77645,RECEIVED,27105,2812
77646,PENDING,27033,2812
77647,RECEIVED,27023,2812
77648,RECEIVED,27185,2812
77649,RECEIVED,27124,2812
77650,RECEIVED,27085,2812
77651,RECEIVED,27081,2812
77652,RECEIVED,26993,2812
77653,RECEIVED,27148,2812
77654,SENDING,27151,2812
77655,RECEIVED,27178,2812
77656,RECEIVED,26954,2812
77657,RECEIVED,27130,2812
77658,RECEIVED,27018,2812
77659,SENDING,27150,2812
77660,RECEIVED,27127,2812
77661,RECEIVED,27129,2812
77662,PENDING,27160,2812
77663,PENDING,27094,2812
77664,PENDING,27186,2812
77665,RECEIVED,27053,2812
77666,RECEIVED,26998,2812
77667,RECEIVED,27162,2812
77668,RECEIVED,26976,2812
77669,RECEIVED,26972,2812
77670,RECEIVED,27181,2812
77671,SENDING,27104,2812
77672,RECEIVED,27057,2812
77673,SENDING,27179,2812
77674,RECEIVED,27070,2812
77675,RECEIVED,27139,2812
77676,RECEIVED,27074,2812
77677,RECEIVED,26963,2812
77678,RECEIVED,27155,2812
77679,RECEIVED,26943,2812
77680,RECEIVED,26947,2812
77681,RECEIVED,27135,2812
77682,RECEIVED,27044,2812
77683,PENDING,26977,2812
77684,RECEIVED,27194,2812
77685,RECEIVED,27048,2813
77686,RECEIVED,27054,2813
77687,RECEIVED,27043,2813
77688,RECEIVED,27092,2813
77689,RECEIVED,26976,2813
77690,RECEIVED,27035,2813
77691,RECEIVED,27143,2813
77692,RECEIVED,27050,2813
77693,RECEIVED,27069,2813
77694,SENDING,26952,2813
77695,RECEIVED,26981,2813
77696,RECEIVED,27168,2813
77697,RECEIVED,27095,2813
77698,RECEIVED,27149,2813
77699,RECEIVED,27202,2813
77700,SENDING,26949,2813
77701,RECEIVED,27039,2813
77702,RECEIVED,26992,2813
77703,RECEIVED,27101,2813
77704,RECEIVED,27002,2813
77705,RECEIVED,27088,2813
77706,RECEIVED,27013,2813
77707,RECEIVED,26936,2813
77708,RECEIVED,27098,2814
77709,RECEIVED,27049,2814
77710,RECEIVED,27109,2814
77711,RECEIVED,27061,2814
77712,RECEIVED,27126,2814
77713,RECEIVED,26947,2814
77714,PENDING,26996,2814
77715,PENDING,27006,2814
77716,RECEIVED,27091,2814
77717,RECEIVED,27068,2814
77718,RECEIVED,27048,2814
77719,PENDING,27153,2814
77720,RECEIVED,27207,2814
77721,RECEIVED,27046,2814
77722,RECEIVED,26981,2814
77723,RECEIVED,26945,2814
77724,RECEIVED,26942,2814
77725,RECEIVED,27031,2814
77726,RECEIVED,27181,2814
77727,RECEIVED,27056,2814
77728,PENDING,27198,2814
77729,SENDING,27012,2814
77730,PENDING,27023,2814
77731,RECEIVED,26971,2814
77732,RECEIVED,27186,2814
77733,SENDING,27139,2814
77734,RECEIVED,27100,2814
77735,SENDING,27043,2814
77736,PENDING,27037,2814
77737,RECEIVED,27143,2814
77738,RECEIVED,27158,2814
77739,RECEIVED,27193,2814
77740,PENDING,26988,2814
77741,RECEIVED,27180,2814
77742,RECEIVED,27099,2814
77743,RECEIVED,27007,2814
77744,RECEIVED,27019,2814
77745,RECEIVED,27208,2814
77746,RECEIVED,26990,2814
77747,RECEIVED,27020,2814
77748,RECEIVED,27058,2814
77749,PENDING,27188,2814
77750,RECEIVED,26941,2814
77751,RECEIVED,27083,2814
77752,RECEIVED,26978,2814
77753,PENDING,27118,2814
77754,RECEIVED,26948,2814
77755,RECEIVED,27173,2814
77756,RECEIVED,27209,2814
77757,RECEIVED,27105,2814
77758,RECEIVED,27205,2814
77759,RECEIVED,27004,2814
77760,RECEIVED,26960,2814
77761,RECEIVED,27025,2814
77762,RECEIVED,27141,2814
77763,RECEIVED,27169,2814
77764,SENDING,27145,2814
77765,RECEIVED,27054,2814
77766,RECEIVED,27015,2814
77767,RECEIVED,27071,2814
77768,RECEIVED,27140,2814
77769,PENDING,26939,2814
77770,SENDING,27122,2814
77771,RECEIVED,27038,2814
77772,SENDING,27204,2814
77773,RECEIVED,27075,2814
77774,RECEIVED,27047,2814
77775,RECEIVED,27197,2814
77776,RECEIVED,27163,2814
77777,PENDING,27016,2814
77778,RECEIVED,27134,2814
77779,RECEIVED,27003,2814
77780,RECEIVED,27160,2814
77781,RECEIVED,27156,2814
77782,RECEIVED,27040,2814
77783,RECEIVED,26986,2814
77784,PENDING,27179,2814
77785,RECEIVED,27095,2814
77786,PENDING,27097,2814
77787,RECEIVED,27013,2814
77788,RECEIVED,27130,2814
77789,RECEIVED,27011,2815
77790,RECEIVED,27136,2815
77791,RECEIVED,27201,2815
77792,RECEIVED,26991,2815
77793,SENDING,27098,2815
77794,SENDING,27034,2815
77795,RECEIVED,26957,2815
77796,RECEIVED,27161,2815
77797,RECEIVED,27081,2815
77798,RECEIVED,26996,2815
77799,RECEIVED,27117,2815
77800,RECEIVED,26967,2815
77801,SENDING,26972,2815
77802,RECEIVED,27071,2815
77803,RECEIVED,27202,2815
77804,RECEIVED,27107,2815
77805,RECEIVED,27099,2815
77806,RECEIVED,27152,2815
77807,RECEIVED,27118,2815
77808,RECEIVED,27141,2815
77809,RECEIVED,27122,2815
77810,RECEIVED,27086,2815
77811,RECEIVED,27006,2815
77812,SENDING,27198,2815
77813,RECEIVED,26962,2815
77814,RECEIVED,26936,2815
77815,SENDING,26950,2815
77816,PENDING,26949,2815
77817,RECEIVED,27039,2815
77818,RECEIVED,27088,2815
77819,RECEIVED,27145,2815
77820,RECEIVED,27015,2815
77821,SENDING,27032,2815
77822,RECEIVED,26998,2815
77823,RECEIVED,27210,2815
77824,RECEIVED,27056,2815
77825,PENDING,26945,2815
77826,RECEIVED,27036,2815
77827,SENDING,27104,2815
77828,PENDING,27135,2815
77829,RECEIVED,27050,2815
77830,RECEIVED,26942,2815
77831,RECEIVED,27083,2815
77832,RECEIVED,27165,2815
77833,RECEIVED,27001,2815
77834,RECEIVED,27077,2815
77835,SENDING,27047,2815
77836,PENDING,26983,2815
77837,PENDING,27084,2815
77838,SENDING,27049,2815
77839,RECEIVED,26940,2815
77840,RECEIVED,27142,2815
77841,RECEIVED,27020,2815
77842,RECEIVED,27060,2815
77843,RECEIVED,26986,2815
77844,RECEIVED,27068,2815
77845,RECEIVED,27108,2815
77846,RECEIVED,27123,2815
77847,RECEIVED,27044,2815
77848,RECEIVED,27106,2815
77849,RECEIVED,27171,2815
77850,RECEIVED,27181,2815
77851,RECEIVED,27024,2815
77852,SENDING,27189,2815
77853,RECEIVED,26947,2815
77854,RECEIVED,27069,2815
77855,RECEIVED,27014,2815
77856,SENDING,27149,2815
77857,RECEIVED,26937,2815
77858,RECEIVED,26971,2815
77859,PENDING,26975,2815
77860,PENDING,27194,2815
77861,RECEIVED,27007,2815
77862,RECEIVED,27051,2815
77863,RECEIVED,27008,2815
77864,RECEIVED,27170,2815
77865,SENDING,27175,2815
77866,RECEIVED,27094,2815
77867,PENDING,27209,2815
77868,SENDING,27038,2815
77869,RECEIVED,27085,2815
77870,RECEIVED,27046,2815
77871,RECEIVED,27013,2815
77872,RECEIVED,27143,2815
77873,RECEIVED,27031,2815
77874,RECEIVED,27205,2815
77875,RECEIVED,27041,2815
77876,RECEIVED,27063,2815
77877,SENDING,26953,2815
77878,RECEIVED,27162,2815
77879,RECEIVED,27115,2816
77880,RECEIVED,26956,2816
77881,RECEIVED,26975,2816
77882,RECEIVED,26950,2816
77883,PENDING,27016,2816
77884,RECEIVED,26993,2816
77885,RECEIVED,27015,2816
77886,RECEIVED,27182,2816
77887,RECEIVED,27121,2816
77888,RECEIVED,27080,2816
77889,RECEIVED,27152,2816
77890,SENDING,26953,2816
77891,SENDING,27079,2816
77892,SENDING,27193,2816
77893,SENDING,27123,2816
77894,RECEIVED,27202,2816
77895,RECEIVED,27154,2816
77896,RECEIVED,27133,2816
77897,RECEIVED,26944,2816
77898,RECEIVED,27174,2816
77899,RECEIVED,27003,2816
77900,RECEIVED,27028,2816
77901,RECEIVED,26966,2816
77902,RECEIVED,27011,2816
77903,SENDING,27020,2816
77904,RECEIVED,27143,2816
77905,RECEIVED,26967,2816
77906,PENDING,27075,2816
77907,RECEIVED,27172,2816
77908,RECEIVED,27042,2816
77909,RECEIVED,27093,2816
77910,RECEIVED,26935,2816
77911,RECEIVED,26965,2816
77912,RECEIVED,27025,2816
77913,RECEIVED,27030,2816
77914,PENDING,27124,2816
77915,RECEIVED,27207,2816
77916,RECEIVED,27083,2816
77917,RECEIVED,27191,2816
77918,RECEIVED,27035,2816
77919,RECEIVED,26957,2816
77920,PENDING,26941,2816
77921,RECEIVED,27141,2816
77922,RECEIVED,27122,2816
77923,RECEIVED,27178,2816
77924,SENDING,27053,2816
77925,PENDING,27201,2816
77926,RECEIVED,27189,2816
77927,RECEIVED,27204,2816
77928,SENDING,26994,2816
77929,SENDING,27012,2816
77930,PENDING,27038,2816
77931,RECEIVED,27095,2816
77932,RECEIVED,27188,2816
77933,RECEIVED,27097,2816
77934,SENDING,27061,2816
77935,RECEIVED,27009,2816
77936,PENDING,27164,2816
77937,RECEIVED,27170,2816
77938,RECEIVED,26995,2816
77939,RECEIVED,27051,2816
77940,PENDING,27084,2816
77941,RECEIVED,27101,2816
77942,RECEIVED,27159,2816
77943,PENDING,27135,2816
77944,SENDING,27120,2816
77945,RECEIVED,27205,2816
77946,RECEIVED,26951,2816
77947,RECEIVED,27173,2816
77948,RECEIVED,27198,2816
77949,RECEIVED,27062,2816
77950,RECEIVED,27026,2816
77951,PENDING,27057,2817
77952,RECEIVED,27185,2817
77953,SENDING,26963,2817
77954,PENDING,26953,2817
77955,RECEIVED,27098,2817
77956,PENDING,27051,2817
77957,RECEIVED,26947,2817
77958,RECEIVED,27203,2817
77959,RECEIVED,26982,2817
77960,RECEIVED,27196,2817
77961,SENDING,27047,2817
77962,RECEIVED,27145,2817
77963,RECEIVED,27081,2817
77964,RECEIVED,26960,2817
77965,RECEIVED,27139,2817
77966,RECEIVED,27004,2817
77967,RECEIVED,27155,2817
77968,RECEIVED,27210,2817
77969,RECEIVED,27138,2817
77970,RECEIVED,27209,2817
77971,RECEIVED,27111,2817
77972,RECEIVED,26968,2817
77973,SENDING,27108,2817
77974,RECEIVED,27119,2817
77975,SENDING,27075,2817
77976,RECEIVED,27121,2817
77977,SENDING,27052,2817
77978,PENDING,26955,2817
77979,PENDING,27175,2817
77980,PENDING,27147,2817
77981,SENDING,27149,2817
77982,RECEIVED,27065,2817
77983,SENDING,27046,2817
77984,RECEIVED,27040,2817
77985,RECEIVED,27049,2817
77986,RECEIVED,27109,2817
77987,RECEIVED,26986,2817
77988,RECEIVED,27100,2817
77989,RECEIVED,27115,2817
77990,RECEIVED,26957,2817
77991,RECEIVED,27080,2817
77992,SENDING,27074,2817
77993,RECEIVED,27062,2817
77994,RECEIVED,27054,2817
77995,RECEIVED,26941,2817
77996,RECEIVED,27114,2817
77997,RECEIVED,26937,2817
77998,RECEIVED,27146,2817
77999,SENDING,27118,2817
78000,RECEIVED,27077,2817
78001,PENDING,27190,2817
78002,RECEIVED,27055,2817
78003,RECEIVED,27211,2817
78004,RECEIVED,26998,2817
78005,RECEIVED,26981,2817
78006,PENDING,27120,2817
78007,RECEIVED,27162,2817
78008,SENDING,27150,2817
78009,RECEIVED,27116,2817
78010,PENDING,27091,2817
78011,RECEIVED,26965,2817
78012,PENDING,26939,2817
78013,RECEIVED,27167,2817
78014,RECEIVED,27060,2817
78015,RECEIVED,27126,2817
78016,RECEIVED,27021,2817
78017,RECEIVED,26966,2817
78018,RECEIVED,27090,2817
78019,SENDING,26994,2817
78020,RECEIVED,27000,2817
78021,SENDING,27112,2817
78022,RECEIVED,27197,2818
78023,RECEIVED,27031,2818
78024,RECEIVED,27165,2818
78025,RECEIVED,27158,2818
78026,RECEIVED,27065,2818
78027,RECEIVED,27010,2818
78028,RECEIVED,27208,2818
78029,RECEIVED,27105,2818
78030,RECEIVED,26953,2818
78031,RECEIVED,27004,2818
78032,SENDING,27112,2818
78033,RECEIVED,26940,2818
78034,RECEIVED,27051,2818
78035,RECEIVED,26958,2818
78036,SENDING,27140,2818
78037,RECEIVED,27045,2818
78038,RECEIVED,27178,2818
78039,RECEIVED,26952,2818
78040,PENDING,27032,2818
78041,SENDING,26971,2818
78042,RECEIVED,27204,2818
78043,SENDING,27047,2818
78044,SENDING,27003,2818
78045,RECEIVED,27113,2818
78046,PENDING,26987,2818
78047,RECEIVED,27127,2818
78048,PENDING,26992,2818
78049,PENDING,27149,2818
78050,RECEIVED,26945,2818
78051,PENDING,26977,2818
78052,RECEIVED,26975,2818
78053,RECEIVED,27089,2818
78054,SENDING,26980,2818
78055,RECEIVED,27027,2818
78056,RECEIVED,26937,2818
78057,RECEIVED,27129,2818
78058,RECEIVED,27132,2818
78059,RECEIVED,27121,2818
78060,PENDING,27142,2818
78061,RECEIVED,27120,2818
78062,SENDING,26944,2818
78063,RECEIVED,26968,2818
78064,RECEIVED,26976,2818
78065,RECEIVED,27056,2818
78066,RECEIVED,27156,2818
78067,PENDING,27052,2818
78068,RECEIVED,27094,2818
78069,RECEIVED,27137,2818
78070,RECEIVED,26997,2818
78071,RECEIVED,27007,2818
78072,RECEIVED,27135,2818
78073,SENDING,27159,2818
78074,RECEIVED,27209,2818
78075,PENDING,27043,2818
78076,RECEIVED,27126,2818
78077,PENDING,26963,2818
78078,PENDING,27118,2818
78079,RECEIVED,27193,2818
78080,RECEIVED,27014,2818
78081,PENDING,27110,2818
78082,RECEIVED,27160,2818
78083,SENDING,27133,2818
78084,RECEIVED,27181,2818
78085,RECEIVED,26965,2818
78086,RECEIVED,27008,2819
78087,RECEIVED,27174,2819
78088,RECEIVED,27012,2819
78089,SENDING,26977,2819
78090,RECEIVED,27125,2819
78091,PENDING,27047,2819
78092,RECEIVED,26931,2819
78093,RECEIVED,27190,2819
78094,SENDING,26988,2819
78095,PENDING,27156,2819
78096,RECEIVED,27013,2819
78097,RECEIVED,27209,2819
78098,RECEIVED,26986,2819
78099,RECEIVED,26974,2819
78100,SENDING,27181,2819
78101,RECEIVED,27050,2819
78102,RECEIVED,27168,2819
78103,RECEIVED,27081,2819
78104,RECEIVED,27117,2819
78105,PENDING,27154,2819
78106,RECEIVED,27068,2819
78107,RECEIVED,27007,2819
78108,SENDING,27079,2819
78109,RECEIVED,27014,2819
78110,RECEIVED,26985,2819
78111,RECEIVED,27126,2819
78112,RECEIVED,27109,2819
78113,RECEIVED,27011,2819
78114,RECEIVED,27010,2819
78115,RECEIVED,26934,2819
78116,PENDING,27124,2819
78117,RECEIVED,27138,2819
78118,RECEIVED,27023,2819
78119,RECEIVED,26967,2819
78120,RECEIVED,27022,2819
78121,RECEIVED,27143,2819
78122,SENDING,26962,2819
78123,RECEIVED,27040,2819
