id,reference,created_at,total,transaction_id,integration_id,business_id,business_branch_id
3145,TKT-707CA8E9,2026-02-24 16:07:22.000,439.53,965719,5,451,1196
3146,TKT-2FF87601,2025-09-25 01:20:10.000,208.5,,5,451,1196
3147,TKT-4044F1FB,2026-01-24 20:25:44.000,463.65,966170,5,451,1194
3148,TKT-1DD5CBBF,2025-09-21 20:20:38.000,15.8,963753,5,451,1193
3149,TKT-1F0264FD,2025-12-14 17:24:51.000,62.94,963878,5,451,1194
3150,TKT-81F18259,2026-03-09 21:54:38.000,189.91,,5,451,1193
3151,TKT-318881E2,2025-08-21 05:02:32.000,445.57,,5,451,1195
3152,TKT-AF2B59CE,2025-09-18 08:33:27.000,318.18,964664,5,451,1193
3153,TKT-7C08A336,2026-05-02 09:04:18.000,148.69,963493,5,451,1194
3154,TKT-B69CD43F,2026-02-04 13:01:40.000,600.14,962876,5,451,1194
3155,TKT-AE4B2B2D,2026-01-27 14:51:53.000,595.39,962589,5,451,1193
3156,TKT-511AFFF6,2025-11-20 12:36:22.000,472.16,963406,5,451,1193
3157,TKT-EA0DD572,2026-02-10 13:14:02.000,211.51,,5,451,1194
3158,TKT-670FDC5C,2026-04-30 23:23:41.000,203.85,965321,5,451,1193
3159,TKT-7B179E30,2025-12-15 02:41:05.000,336.15,963470,5,451,1193
3160,TKT-4F78C5AC,2026-02-28 12:19:40.000,294.44,,5,451,1193
3161,TKT-97DE4DC7,2026-02-08 19:26:33.000,525.27,,5,451,1193
3162,TKT-54C094F3,2025-12-08 01:35:57.000,649.68,963838,5,451,1196
3163,TKT-7BF00122,2026-01-05 11:56:09.000,428.51,964817,5,451,1194
3164,TKT-0F8C93A9,2025-11-27 22:13:14.000,344.65,,5,451,1194
3165,TKT-EA64AF92,2025-08-18 04:19:56.000,248.89,,1,321,893
3166,TKT-9C2D02F5,2025-09-08 23:15:34.000,301.12,718061,1,321,893
3167,TKT-37D862AE,2025-07-16 03:06:28.000,207.28,,1,321,893
3168,TKT-CF601672,2026-04-15 15:30:19.000,346.45,717064,1,321,893
3169,TKT-AF9D620F,2026-05-06 11:37:09.000,507.2,717979,1,321,893
3170,TKT-741ACB17,2026-04-30 04:07:59.000,359.45,,1,321,893
3171,TKT-D6BE2393,2026-01-04 21:41:28.000,659.15,,1,321,893
3172,TKT-D17BFF6F,2025-10-25 04:14:15.000,113.9,717445,1,321,893
3173,TKT-E19F9079,2025-07-14 13:12:29.000,137.24,717020,1,321,893
3174,TKT-21017EBF,2025-11-15 11:43:48.000,310.48,716764,1,321,893
3175,TKT-B897B38B,2025-12-18 13:53:46.000,712.87,717626,1,321,893
3176,TKT-4D3FA768,2026-01-08 12:16:21.000,247.82,,1,321,893
3177,TKT-CE681882,2026-03-21 01:55:14.000,377.94,,1,321,893
3178,TKT-D5D0347C,2025-12-26 17:22:23.000,423.19,716685,1,321,893
3179,TKT-57BE22AF,2026-02-21 13:47:36.000,74.78,716857,1,321,893
3180,TKT-87311264,2026-04-30 03:30:55.000,105.44,,1,321,893
3181,TKT-E7A4D647,2025-12-24 05:51:36.000,91.34,717326,1,321,893
3182,TKT-B0518AFE,2025-11-13 16:26:43.000,209.44,718155,1,321,893
3183,TKT-224A601A,2025-10-07 22:36:57.000,458.74,716817,1,321,893
3184,TKT-54967749,2026-02-21 18:44:33.000,756.15,717276,1,321,893
3185,TKT-3696845B,2025-09-28 02:54:56.000,295.2,717134,1,321,893
3186,TKT-D7EC40A6,2026-04-09 11:39:23.000,265.96,,1,321,893
3187,TKT-F278F4B4,2026-01-31 09:34:41.000,394.93,718270,1,321,893
3188,TKT-21643547,2025-10-27 03:39:22.000,398.03,717987,1,321,893
3189,TKT-7A218E73,2025-09-27 23:24:51.000,238.56,,1,321,893
3190,TKT-501E4B46,2025-11-29 03:59:02.000,444.26,,1,321,893
3191,TKT-D612B0B4,2025-10-30 15:00:05.000,223.34,717921,1,321,893
3192,TKT-16178A75,2026-02-23 05:48:11.000,778.77,,1,321,893
3193,TKT-E3199728,2025-09-12 06:37:07.000,56.23,717847,1,321,893
3194,TKT-5CDF9E57,2026-02-17 05:23:53.000,149.8,,1,321,893
3195,TKT-A92F2CB7,2026-04-29 01:43:25.000,567.58,716776,1,321,893
3196,TKT-1E69E465,2025-07-28 22:14:30.000,33.05,716747,1,321,893
3197,TKT-B8F5848F,2026-03-16 13:46:40.000,397.93,716916,1,321,893
3198,TKT-854A8D5A,2025-07-31 20:37:22.000,231.5,,1,321,893
3199,TKT-54D95543,2025-12-14 00:15:41.000,91.52,717553,1,321,893
3200,TKT-51A1AFB2,2026-01-01 10:32:19.000,331.6,717151,1,321,893
3201,TKT-D00A392B,2025-08-22 22:46:56.000,60.61,,1,321,893
3202,TKT-475F97E4,2025-11-11 15:34:36.000,420.14,717835,1,321,893
3203,TKT-4FCC5838,2025-10-21 21:33:04.000,311.88,717681,1,321,893
3204,TKT-21F9968A,2025-11-07 11:39:54.000,173.96,716980,1,321,893
3205,TKT-C666B22A,2025-12-03 15:40:33.000,307.8,,1,321,893
3206,TKT-32F5B050,2026-04-13 07:18:23.000,40.96,717438,1,321,893
3207,TKT-57262F57,2026-03-16 09:19:34.000,661.9,716933,1,321,893
3208,TKT-2FAA83E8,2026-03-01 09:07:50.000,349.0,717646,1,321,893
3209,TKT-9851269D,2025-07-30 11:39:31.000,311.56,717095,1,321,893
3210,TKT-B8BE8491,2025-11-04 10:24:16.000,152.18,718191,1,321,893
3211,TKT-DD2E805C,2026-03-27 15:46:01.000,12.55,,1,321,893
3212,TKT-66B7B9BC,2026-01-17 02:40:49.000,143.36,718286,1,321,893
3213,TKT-14D39825,2025-11-27 17:32:32.000,492.08,716871,1,321,893
3214,TKT-41A22DDB,2025-09-12 22:24:05.000,507.38,,1,321,893
3215,TKT-474ADDF8,2025-10-25 19:42:20.000,201.12,,3,84,228
3216,TKT-F773830C,2025-09-07 11:41:09.000,514.79,,3,84,227
3217,TKT-435DA20D,2025-11-12 08:33:47.000,203.06,185636,3,84,226
3218,TKT-A02320FA,2026-02-01 11:40:27.000,151.72,186043,3,84,226
3219,TKT-503A8210,2025-10-27 10:26:23.000,498.3,,3,84,226
3220,TKT-B4AC1AC4,2025-12-12 19:15:16.000,43.88,,3,84,227
3221,TKT-FA0F21C9,2025-11-02 23:51:14.000,493.67,185620,3,84,227
3222,TKT-37DBEC4E,2025-12-04 14:48:01.000,52.88,185586,3,84,227
3223,TKT-8D1453A7,2025-07-20 16:36:58.000,334.77,,3,84,227
3224,TKT-FC68E60F,2025-07-29 07:36:42.000,441.27,185936,3,84,228
3225,TKT-479FAD46,2025-10-30 02:29:35.000,116.0,186272,3,84,226
3226,TKT-4E209BF5,2025-08-27 16:37:37.000,400.24,,3,84,227
3227,TKT-27925A96,2026-01-30 19:58:07.000,540.92,185206,3,84,227
3228,TKT-7820F6A8,2025-08-04 20:27:26.000,216.24,185680,3,84,228
3229,TKT-E6A4EED6,2025-09-29 22:16:16.000,93.61,185193,3,84,227
3230,TKT-C24B5C01,2025-08-19 21:16:36.000,233.64,185768,3,84,227
3231,TKT-C0AF1A91,2025-12-04 01:55:51.000,3.06,,3,84,227
3232,TKT-C6C5F665,2025-10-06 20:40:32.000,415.07,185751,3,84,226
3233,TKT-4597673A,2026-01-20 10:33:48.000,238.47,185323,3,84,227
3234,TKT-D2A6184A,2026-01-09 22:19:11.000,187.13,,3,84,227
3235,TKT-FCF1AAD4,2025-11-09 02:14:10.000,79.04,,3,84,226
3236,TKT-106D90C0,2025-09-13 00:55:41.000,116.87,,3,84,226
3237,TKT-D14EB792,2025-12-28 01:36:18.000,88.08,185595,3,84,227
3238,TKT-A597FC7E,2025-07-28 00:04:15.000,639.99,,3,84,227
3239,TKT-037EFBF5,2026-02-05 15:18:31.000,448.25,,3,84,227
3240,TKT-52840EC7,2026-04-13 15:00:29.000,152.1,185293,3,84,227
3241,TKT-037B5D07,2025-07-30 07:21:44.000,660.25,185578,3,84,227
3242,TKT-46EDF646,2025-07-21 09:38:42.000,383.23,186220,3,84,226
3243,TKT-05624C59,2025-10-27 12:23:35.000,724.51,186010,3,84,227
3244,TKT-F53CBCDC,2025-09-09 23:35:12.000,358.12,,3,84,228
3245,TKT-CC2FD012,2026-02-05 20:11:17.000,300.25,,5,277,778
3246,TKT-0DFDBD20,2025-10-23 11:28:44.000,308.77,623070,5,277,777
3247,TKT-D6ACE523,2025-09-25 05:12:44.000,632.07,622752,5,277,780
3248,TKT-8789656A,2025-12-26 05:23:40.000,364.0,622771,5,277,776
3249,TKT-1A6A7ABF,2025-11-04 12:20:09.000,279.85,622942,5,277,775
3250,TKT-7BCAB847,2026-01-17 18:20:05.000,203.55,624522,5,277,779
3251,TKT-C82EFCB6,2025-10-24 11:25:17.000,547.98,622273,5,277,777
3252,TKT-A675E23C,2025-08-03 06:19:55.000,645.11,622732,5,277,780
3253,TKT-1211E899,2025-07-31 07:24:02.000,330.8,623829,5,277,774
3254,TKT-D9F3FD9C,2025-09-14 10:29:06.000,276.33,624073,5,277,780
3255,TKT-FC35DB3A,2025-09-09 15:09:46.000,447.06,623574,5,277,777
3256,TKT-B55BC3DC,2025-08-20 14:58:01.000,581.41,622982,5,277,774
3257,TKT-642B78E1,2025-08-25 11:10:32.000,306.6,623703,5,277,775
3258,TKT-7EBC6F86,2026-03-07 09:02:27.000,159.94,623386,5,277,778
3259,TKT-A927A4A4,2025-08-23 16:29:30.000,163.34,624232,5,277,776
3260,TKT-9BC663A6,2025-08-09 12:52:46.000,52.3,622846,5,277,777
3261,TKT-6B8E049E,2025-08-11 11:47:09.000,14.64,623882,5,277,777
3262,TKT-A923B635,2025-07-14 18:36:56.000,107.7,622008,5,277,774
3263,TKT-CCE15E3B,2025-10-24 18:24:53.000,132.92,624685,5,277,774
3264,TKT-F2F424AD,2025-07-14 23:47:06.000,799.64,623079,5,277,780
3265,TKT-F1F2288D,2025-10-18 01:03:14.000,222.08,622945,5,277,774
3266,TKT-845AE371,2025-09-30 06:59:10.000,140.38,624416,5,277,780
3267,TKT-18E6B8CB,2026-04-15 00:40:42.000,381.96,,5,277,780
3268,TKT-3009C310,2025-08-29 06:06:17.000,417.35,622601,5,277,779
3269,TKT-31BC5907,2025-12-06 18:20:50.000,511.25,,5,277,780
3270,TKT-E1C166D8,2025-11-28 07:29:43.000,24.98,622293,5,277,778
3271,TKT-0D5A24BB,2026-01-15 16:16:41.000,137.34,,5,277,774
3272,TKT-D9B8535E,2025-10-09 12:21:39.000,259.36,,5,277,778
3273,TKT-C2979FA0,2025-09-18 03:31:48.000,273.96,622808,5,277,778
3274,TKT-284FBB09,2026-01-10 03:03:18.000,79.11,623709,5,277,776
3275,TKT-7C6CF534,2026-01-18 00:15:55.000,449.03,623463,5,277,776
3276,TKT-03CB9F9D,2026-01-04 08:51:00.000,319.68,,5,277,774
3277,TKT-1B90EB08,2025-10-09 03:09:33.000,334.33,623310,5,277,775
3278,TKT-86D8D631,2026-04-15 19:11:48.000,161.73,622470,5,277,778
3279,TKT-1F704A25,2026-01-14 10:39:39.000,397.74,,5,277,778
3280,TKT-70CEF35D,2025-10-04 06:20:50.000,198.88,624673,5,277,775
3281,TKT-23890C85,2025-08-05 00:10:41.000,378.05,624184,5,277,777
3282,TKT-85C43CD1,2026-04-21 09:20:25.000,327.18,624102,5,277,777
3283,TKT-691BAE8D,2025-08-27 14:53:48.000,401.25,,4,271,757
3284,TKT-CA0C95B4,2026-01-08 14:40:09.000,317.34,614162,4,271,756
3285,TKT-A91B0CDD,2025-12-10 05:33:43.000,392.74,613392,4,271,757
3286,TKT-26695572,2025-08-08 16:16:33.000,76.45,613602,4,271,757
3287,TKT-357FB318,2025-08-15 13:10:31.000,497.18,613696,4,271,757
3288,TKT-ECC19240,2025-09-13 12:46:45.000,220.15,612305,4,271,757
3289,TKT-B9A9FA7C,2025-09-05 01:59:13.000,284.84,613859,4,271,756
3290,TKT-3F2DDD2A,2026-02-09 19:55:42.000,371.54,,4,271,758
3291,TKT-9B57ABFE,2026-05-05 15:24:04.000,521.37,612469,4,271,758
3292,TKT-847609A6,2026-04-24 14:42:56.000,96.68,612494,4,271,758
3293,TKT-19394343,2025-09-28 01:09:15.000,72.13,612773,4,271,758
3294,TKT-D43B63C7,2026-02-12 15:21:44.000,623.95,612577,4,271,758
3295,TKT-0D1F9FF8,2026-04-11 02:56:42.000,233.46,,4,271,756
3296,TKT-75B1690D,2026-03-24 12:16:02.000,260.79,649141,5,293,819
3297,TKT-761B573A,2026-04-22 12:13:07.000,111.16,650385,5,293,818
3298,TKT-35697921,2025-09-08 09:13:47.000,284.62,651036,5,293,817
3299,TKT-8BD51373,2025-08-23 21:58:30.000,59.8,649645,5,293,819
3300,TKT-2B454CA4,2026-03-19 07:17:33.000,232.12,,5,293,818
3301,TKT-952BE4E6,2025-08-03 16:49:43.000,231.86,,5,293,819
3302,TKT-012E2354,2026-01-07 01:31:51.000,746.05,649531,5,293,819
3303,TKT-D740D236,2025-12-13 08:55:07.000,260.57,,5,293,819
3304,TKT-F775E758,2025-07-14 13:45:59.000,199.72,650283,5,293,818
3305,TKT-D9BF908E,2025-09-05 00:15:02.000,265.91,650103,5,293,818
3306,TKT-C1AE9705,2025-07-15 03:13:09.000,123.83,,5,293,818
3307,TKT-2760361B,2025-08-30 20:41:30.000,604.85,,5,293,818
3308,TKT-FA6012E1,2025-08-16 18:01:51.000,180.93,,5,293,818
3309,TKT-3F34425E,2026-05-04 09:32:46.000,482.6,648477,5,293,819
3310,TKT-6A9FF64D,2025-11-26 04:46:24.000,299.61,648092,5,293,818
3311,TKT-6CA82752,2026-03-21 20:24:48.000,196.07,,5,293,817
3312,TKT-89724002,2026-01-17 16:32:26.000,366.91,,5,293,817
3313,TKT-AEA41382,2026-02-21 22:58:05.000,64.48,650747,5,293,818
3314,TKT-CCB0501B,2026-05-04 18:53:16.000,130.66,649178,5,293,817
3315,TKT-1A601686,2026-03-31 16:07:37.000,88.6,651003,5,293,818
3316,TKT-39B95FDF,2026-04-18 12:01:23.000,636.03,650384,5,293,818
3317,TKT-E23EF07B,2025-12-25 09:39:42.000,327.04,648178,5,293,818
3318,TKT-1CAAC0F4,2026-04-14 12:55:28.000,370.21,648277,5,293,819
3319,TKT-D3C21FB2,2026-03-03 06:37:43.000,507.27,650434,5,293,818
3320,TKT-558DF3E9,2026-01-16 23:23:45.000,832.44,650521,5,293,819
3321,TKT-C133B660,2025-11-16 03:26:15.000,337.64,651101,5,293,817
3322,TKT-3911EB6D,2026-04-07 17:32:54.000,187.31,650230,5,293,818
3323,TKT-1C8D38E3,2025-08-03 03:52:30.000,516.89,649740,5,293,817
3324,TKT-563A2B4A,2026-01-04 19:50:30.000,54.0,,5,293,817
3325,TKT-CDCC59FD,2025-08-28 21:13:01.000,223.17,650371,5,293,819
3326,TKT-36784B07,2026-03-18 21:45:55.000,340.72,649646,5,293,818
3327,TKT-A488AC98,2025-12-01 14:29:54.000,440.98,648049,5,293,818
3328,TKT-80D94B58,2025-09-18 07:32:35.000,598.9,649538,5,293,818
3329,TKT-24D51767,2025-12-08 18:00:40.000,178.32,650437,5,293,817
3330,TKT-ACBA6DC3,2026-03-22 18:57:15.000,390.81,650168,5,293,817
3331,TKT-A312EF48,2026-02-18 12:05:00.000,222.95,649051,5,293,818
3332,TKT-A40884D3,2025-08-09 07:49:28.000,785.79,650591,5,293,817
3333,TKT-C7ECE569,2026-01-12 18:11:04.000,53.83,649692,5,293,818
3334,TKT-ECF9D45C,2026-04-21 23:46:51.000,501.73,648980,5,293,818
3335,TKT-E7499D8F,2026-04-06 18:00:00.000,820.79,,5,293,819
3336,TKT-F28817C2,2025-12-27 22:36:24.000,197.55,650731,5,293,818
3337,TKT-C82BC016,2026-01-12 12:22:06.000,350.37,,5,293,817
3338,TKT-E3D076F2,2025-12-10 18:58:14.000,236.44,649773,5,293,817
3339,TKT-A3782858,2026-04-29 05:12:10.000,406.71,649832,5,293,818
3340,TKT-6A389455,2026-01-06 22:33:26.000,521.95,,5,293,818
3341,TKT-93C1A1A5,2025-11-21 03:49:54.000,501.8,648089,5,293,817
3342,TKT-99A2F186,2026-02-03 11:52:03.000,420.36,648962,5,293,819
3343,TKT-6C72B0D8,2026-03-29 08:05:19.000,432.1,649028,5,293,818
3344,TKT-DE0733DF,2025-10-26 01:40:12.000,253.09,,5,293,819
3345,TKT-E0719C03,2025-08-04 00:11:31.000,205.58,,5,293,817
3346,TKT-11E30631,2026-03-25 05:32:23.000,712.51,,5,293,819
3347,TKT-47F32459,2026-04-06 21:51:26.000,573.74,648526,5,293,819
3348,TKT-1BD6841B,2025-09-30 06:24:01.000,574.62,649867,5,293,819
3349,TKT-93C11FE3,2025-08-02 15:06:36.000,61.93,651163,5,293,818
3350,TKT-A845E115,2025-11-18 23:01:42.000,60.46,650773,5,293,819
3351,TKT-A243F2DD,2026-01-07 14:52:23.000,65.47,,5,293,818
3352,TKT-8FD8B7D1,2026-05-08 13:05:57.000,105.99,649715,5,293,818
3353,TKT-E4EFE894,2026-02-24 06:21:18.000,182.23,649071,5,293,817
3354,TKT-A1439254,2026-04-14 07:35:45.000,675.97,649289,5,293,819
3355,TKT-EDF84FC0,2025-08-02 05:26:15.000,234.62,650161,5,293,819
3356,TKT-62959FA7,2026-03-01 07:12:38.000,296.16,217024,2,101,276
3357,TKT-D9CAAACA,2026-02-23 23:53:14.000,459.2,,2,101,276
3358,TKT-A60E2815,2025-07-20 05:52:52.000,680.41,,2,101,275
3359,TKT-08CF922B,2025-07-29 21:31:50.000,374.64,,2,101,276
3360,TKT-AA905D62,2025-09-09 04:24:11.000,178.66,217027,2,101,274
3361,TKT-2FBFE9AF,2025-11-10 21:26:50.000,475.04,217850,2,101,275
3362,TKT-1E93FEEC,2025-12-08 01:09:47.000,416.75,,2,101,276
3363,TKT-F1EE7F94,2025-09-27 19:27:33.000,282.07,218561,2,101,274
3364,TKT-5F9C7A60,2026-02-11 18:40:34.000,335.42,,2,101,276
3365,TKT-B202CE4D,2026-02-26 00:32:25.000,693.73,,2,101,275
3366,TKT-A13AC3F6,2026-03-07 01:02:16.000,85.6,217129,2,101,274
3367,TKT-0B74ABF1,2026-01-10 18:57:08.000,104.74,218116,2,101,276
3368,TKT-7F0892EF,2025-11-14 17:41:49.000,332.7,217428,2,101,274
3369,TKT-CF904437,2025-12-26 16:32:25.000,243.72,,2,101,275
3370,TKT-7AB20970,2025-11-07 21:56:21.000,178.86,218255,2,101,276
3371,TKT-212DB33C,2025-08-27 12:15:21.000,358.84,,2,101,276
3372,TKT-1EB1622E,2026-03-12 13:56:57.000,445.76,217725,2,101,275
3373,TKT-E06616B2,2025-07-20 21:30:51.000,91.55,217703,2,101,274
3374,TKT-137C411F,2026-02-03 02:53:54.000,659.86,218487,2,101,274
3375,TKT-2CE10C02,2026-03-11 21:42:25.000,455.03,,2,101,276
3376,TKT-3DF4CFF1,2026-03-05 21:00:31.000,229.9,217086,2,101,274
3377,TKT-5CD72C55,2026-04-05 01:21:44.000,63.3,217851,2,101,275
3378,TKT-C30506B5,2025-10-21 22:49:33.000,385.04,,2,101,276
3379,TKT-760EEC7B,2026-04-22 19:15:33.000,406.35,218280,2,101,276
3380,TKT-5AB4F478,2025-08-09 18:22:23.000,129.44,217957,2,101,275
3381,TKT-5ADE032A,2026-03-11 11:51:36.000,44.25,217405,2,101,276
3382,TKT-108AD428,2025-12-12 05:23:40.000,109.44,,2,101,274
3383,TKT-653F9519,2026-02-04 16:19:37.000,421.21,218159,2,101,276
3384,TKT-5D1A5524,2026-01-13 12:22:09.000,593.53,217135,2,101,275
3385,TKT-B47EA66A,2025-12-24 16:25:45.000,199.08,,2,101,276
3386,TKT-64659833,2026-03-23 00:11:45.000,63.64,,2,101,276
3387,TKT-68916BAE,2025-12-29 10:56:25.000,62.56,217862,2,101,274
3388,TKT-087A9B52,2025-11-04 01:15:30.000,343.25,217744,2,101,275
3389,TKT-E4F61B3C,2025-12-23 17:51:26.000,361.76,217965,2,101,275
3390,TKT-22518A48,2026-04-13 17:56:57.000,6.63,217026,2,101,276
3391,TKT-54480722,2026-03-24 06:10:36.000,295.09,,2,101,276
3392,TKT-943689B5,2025-12-14 06:08:02.000,269.4,217667,2,101,274
3393,TKT-B2FBB6AC,2025-08-26 21:29:15.000,506.24,217838,2,101,274
3394,TKT-47A6BAA5,2025-11-16 04:33:55.000,323.2,,2,101,274
3395,TKT-01D6C1DA,2025-12-16 02:58:12.000,132.2,217434,2,101,275
3396,TKT-06303EA6,2025-08-27 14:46:04.000,467.33,217195,2,101,276
3397,TKT-8338CA99,2025-11-17 05:56:55.000,497.13,217124,2,101,274
3398,TKT-798DE0FD,2026-03-24 22:51:16.000,253.67,218136,2,101,276
3399,TKT-55E66A76,2025-12-07 07:01:06.000,339.45,218084,2,101,276
3400,TKT-66A1E695,2025-12-30 13:59:38.000,466.26,,2,101,274
3401,TKT-A16CCF6E,2025-11-18 20:39:05.000,407.95,217162,2,101,274
3402,TKT-44F2A561,2025-08-31 05:42:11.000,597.63,218230,2,101,276
3403,TKT-30A0D0FB,2025-09-01 20:49:20.000,74.1,217097,2,101,276
3404,TKT-4DE215AC,2026-02-14 06:11:42.000,276.31,218086,2,101,274
3405,TKT-144BB154,2025-09-11 22:22:56.000,34.45,217135,2,101,276
3406,TKT-932CE616,2026-02-25 10:22:00.000,23.51,217605,2,101,275
3407,TKT-303AC700,2025-09-30 17:26:27.000,454.0,,2,101,274
3408,TKT-BB2C6AEC,2025-12-11 11:17:28.000,50.54,,2,101,276
3409,TKT-99FBF941,2025-11-10 20:48:21.000,205.2,217085,2,101,276
3410,TKT-F41D80ED,2026-01-02 00:01:07.000,78.15,218291,2,101,275
3411,TKT-2EB46137,2025-08-20 11:57:55.000,323.34,218045,2,101,276
3412,TKT-AED23710,2025-07-19 05:27:15.000,391.56,218384,2,101,276
3413,TKT-3271B77F,2025-07-20 08:00:33.000,113.61,217830,2,101,274
3414,TKT-4E98C1C7,2025-11-12 23:32:38.000,458.93,792149,4,358,978
3415,TKT-FCBE026C,2026-03-15 11:30:46.000,88.63,792358,4,358,978
3416,TKT-2BF54BBC,2025-12-26 21:42:38.000,587.24,789412,4,358,978
3417,TKT-30A2CFBF,2025-10-12 14:05:33.000,414.19,790796,4,358,978
3418,TKT-EAFEBAE0,2025-09-17 05:19:03.000,399.67,788388,4,358,978
3419,TKT-D184164F,2025-11-06 21:16:36.000,79.11,,4,358,978
3420,TKT-A2E9440F,2026-02-22 11:45:37.000,252.28,791959,4,358,978
3421,TKT-6E01B290,2026-01-31 01:20:22.000,421.8,,4,358,978
3422,TKT-12D1B72F,2025-09-16 05:55:34.000,633.68,,4,358,978
3423,TKT-E4023411,2026-03-13 16:04:51.000,327.41,789810,4,358,978
3424,TKT-B9F00859,2025-10-03 15:21:38.000,305.45,788413,4,358,978
3425,TKT-FACB3E3E,2026-04-13 12:25:09.000,182.28,791472,4,358,978
3426,TKT-15247F91,2025-09-01 23:53:08.000,711.97,,4,358,978
3427,TKT-9001EF93,2026-04-11 21:35:37.000,589.92,791216,4,358,978
3428,TKT-04A281D1,2025-10-24 09:49:46.000,384.89,791441,4,358,978
3429,TKT-997D150A,2025-09-13 04:40:07.000,271.23,791491,4,358,978
3430,TKT-F3CDC063,2025-09-01 11:43:01.000,145.54,,4,358,978
3431,TKT-7F4E00BC,2025-11-18 17:37:20.000,248.43,790498,4,358,978
3432,TKT-2A8AC524,2025-12-04 05:09:14.000,220.95,789878,4,358,978
3433,TKT-60673178,2026-02-05 23:39:45.000,226.64,789111,4,358,978
3434,TKT-92C6EEC2,2026-01-20 17:40:23.000,475.44,,4,358,978
3435,TKT-3968AB7E,2025-11-25 16:33:10.000,356.95,791454,4,358,978
3436,TKT-3AB8E35B,2025-12-02 05:44:22.000,37.91,789045,4,358,978
3437,TKT-21246705,2025-10-09 15:03:34.000,125.68,790410,4,358,978
3438,TKT-91AC8ED9,2025-07-18 08:33:46.000,443.76,,4,358,978
3439,TKT-D2BCF014,2025-07-14 18:00:41.000,311.9,788522,4,358,978
3440,TKT-8F447BE0,2025-11-18 19:49:44.000,847.96,,4,358,978
3441,TKT-79FDF7B1,2026-02-14 01:01:17.000,57.3,791164,4,358,978
3442,TKT-D995BECE,2026-02-05 01:46:14.000,12.94,,4,358,978
3443,TKT-E92DF3EC,2025-12-13 00:40:39.000,253.4,791211,4,358,978
3444,TKT-B8467CE5,2025-08-21 05:25:07.000,382.46,788807,4,358,978
3445,TKT-D58F923A,2026-01-25 14:29:20.000,618.88,791712,4,358,978
3446,TKT-E223E6E3,2025-10-23 04:20:55.000,49.45,,4,153,412
3447,TKT-658C8190,2025-07-26 07:51:49.000,199.94,329013,4,153,412
3448,TKT-434716B7,2025-11-04 23:38:59.000,131.28,330799,4,153,412
3449,TKT-24E10908,2025-08-13 11:30:42.000,68.73,328418,4,153,412
3450,TKT-6BCED0D6,2026-03-01 05:13:13.000,82.06,327034,4,153,412
3451,TKT-4D248F21,2025-08-28 21:35:36.000,375.49,,4,153,412
3452,TKT-18E44419,2025-10-23 13:36:00.000,164.35,,4,153,412
3453,TKT-ED18C4D6,2026-02-09 19:11:32.000,104.52,330179,4,153,412
3454,TKT-0C88C52A,2026-01-27 14:15:58.000,136.55,328385,4,153,412
3455,TKT-03D07528,2025-11-08 07:42:18.000,114.2,327100,4,153,412
3456,TKT-52DC6FC7,2025-10-06 19:32:22.000,430.12,329121,4,153,412
3457,TKT-A352BCAA,2025-08-23 17:17:07.000,35.8,327603,4,153,412
3458,TKT-92278CC0,2026-01-07 00:49:23.000,53.7,327006,4,153,412
3459,TKT-0D6F7028,2025-07-22 02:44:01.000,370.75,330522,4,153,412
3460,TKT-526A11D2,2025-10-30 15:00:27.000,99.9,327932,4,153,412
3461,TKT-B9FE857C,2025-07-15 08:14:29.000,386.22,329522,4,153,412
3462,TKT-91F2EF1A,2026-02-12 12:47:32.000,283.82,329718,4,153,412
3463,TKT-3BEAB169,2026-01-22 06:51:08.000,13.32,329609,4,153,412
3464,TKT-C4B012F2,2025-12-18 16:24:00.000,532.05,327053,4,153,412
3465,TKT-9398C178,2025-11-20 04:14:33.000,253.77,327977,4,153,412
3466,TKT-2630518E,2026-01-03 07:43:29.000,197.04,,4,153,412
3467,TKT-1F153BA0,2025-12-24 19:01:19.000,311.9,327000,4,153,412
3468,TKT-B65ED49D,2026-01-12 07:32:34.000,286.79,327588,4,153,412
3469,TKT-4F027AE8,2025-09-22 13:44:23.000,480.18,329877,4,153,412
3470,TKT-C31A1D88,2026-01-12 21:15:09.000,621.39,,4,153,412
3471,TKT-EA281205,2025-10-26 04:38:17.000,479.32,327723,4,153,412
3472,TKT-21E37563,2026-03-26 13:09:33.000,412.68,,4,153,412
3473,TKT-E1BB321E,2025-07-31 04:12:28.000,876.47,327091,4,153,412
3474,TKT-7448812B,2026-03-11 09:30:22.000,276.03,330542,4,153,412
3475,TKT-AD269335,2025-11-12 02:00:05.000,347.4,329432,4,153,412
3476,TKT-C43EC321,2025-08-28 10:40:54.000,188.7,329144,4,153,412
3477,TKT-3851D43A,2026-01-24 07:40:22.000,286.99,,4,153,412
3478,TKT-65D6A65A,2025-09-27 06:59:42.000,686.41,,4,153,412
3479,TKT-BB62CBAE,2026-03-04 07:01:19.000,459.85,330063,4,153,412
3480,TKT-38664720,2025-10-15 20:29:00.000,20.73,326914,4,153,412
3481,TKT-D672DE48,2026-01-09 16:07:30.000,413.02,330276,4,153,412
3482,TKT-153125B6,2025-08-02 01:01:04.000,50.3,,4,153,412
3483,TKT-ED418C3B,2026-03-13 23:58:29.000,418.35,327112,4,153,412
3484,TKT-614D38F7,2026-03-04 11:14:10.000,398.15,,4,153,412
